time	V(input_signal)	V(v_out)
6.156301248335674e-05	3.078151e-01	4.936523e-03
6.164702958873916e-05	3.082351e-01	5.022612e-03
6.172846905628794e-05	3.086424e-01	5.108008e-03
6.178855131872663e-05	3.089428e-01	5.170248e-03
6.183644038830981e-05	3.091822e-01	5.217751e-03
6.187683820571564e-05	3.093842e-01	5.255748e-03
6.195114011678726e-05	3.097557e-01	5.320373e-03
6.196982765005261e-05	3.098491e-01	5.335357e-03
6.198851518331795e-05	3.099426e-01	5.350126e-03
6.200720271658330e-05	3.100360e-01	5.364678e-03
6.202589024984864e-05	3.101295e-01	5.379014e-03
6.204457778311399e-05	3.102229e-01	5.393134e-03
6.206326531637933e-05	3.103163e-01	5.407039e-03
6.208195284964468e-05	3.104098e-01	5.420727e-03
6.213893280248301e-05	3.106947e-01	5.463152e-03
6.218755629599983e-05	3.109378e-01	5.500511e-03
6.224342230878353e-05	3.112171e-01	5.545455e-03
6.230743815216694e-05	3.115372e-01	5.600410e-03
6.246214864577093e-05	3.123108e-01	5.747073e-03
6.257498321230714e-05	3.128749e-01	5.859687e-03
6.263744341220361e-05	3.131872e-01	5.921234e-03
6.268783032313051e-05	3.134392e-01	5.969174e-03
6.275391147704411e-05	3.137695e-01	6.029340e-03
6.294038905944390e-05	3.147019e-01	6.184676e-03
6.301134931174312e-05	3.150567e-01	6.241693e-03
6.308436468782565e-05	3.154218e-01	6.301686e-03
6.315760639999901e-05	3.157880e-01	6.364684e-03
6.331620924303889e-05	3.165810e-01	6.511173e-03
6.344517066605406e-05	3.172258e-01	6.635087e-03
6.351884492078264e-05	3.175942e-01	6.705383e-03
6.356930596507908e-05	3.178465e-01	6.752157e-03
6.376563380548543e-05	3.188282e-01	6.920502e-03
6.383597025443843e-05	3.191799e-01	6.978032e-03
6.390141501959342e-05	3.195071e-01	7.031807e-03
6.397597404941649e-05	3.198799e-01	7.094221e-03
6.406432071306934e-05	3.203216e-01	7.170776e-03
6.424825941717894e-05	3.212413e-01	7.338637e-03
6.436807393149346e-05	3.218404e-01	7.450010e-03
6.443514346860035e-05	3.221757e-01	7.510833e-03
6.445824540738158e-05	3.222912e-01	7.531788e-03
6.447555390110003e-05	3.223778e-01	7.547711e-03
6.451047972466752e-05	3.225524e-01	7.582216e-03
6.453096146718562e-05	3.226548e-01	7.604665e-03
6.456010680668640e-05	3.228005e-01	7.639637e-03
6.460916210360801e-05	3.230458e-01	7.705730e-03
6.475052058799276e-05	3.237526e-01	7.936822e-03
6.483521846222247e-05	3.241761e-01	8.091405e-03
6.488962427114325e-05	3.244481e-01	8.191979e-03
6.493070632923260e-05	3.246535e-01	8.265630e-03
6.496777293553803e-05	3.248389e-01	8.328722e-03
6.500246112597912e-05	3.250123e-01	8.384471e-03
6.504132375761761e-05	3.252066e-01	8.443033e-03
6.508103597817221e-05	3.254052e-01	8.498005e-03
6.519456282901812e-05	3.259728e-01	8.631854e-03
6.525240747608073e-05	3.262620e-01	8.691955e-03
6.528483872037906e-05	3.264242e-01	8.724662e-03
6.532497210458081e-05	3.266249e-01	8.765231e-03
6.536647123235889e-05	3.268324e-01	8.809487e-03
6.542293653233910e-05	3.271147e-01	8.875025e-03
6.547498723789033e-05	3.273749e-01	8.942463e-03
6.562929723016303e-05	3.281465e-01	9.180326e-03
6.572450408673253e-05	3.286225e-01	9.344857e-03
6.578342967557137e-05	3.289171e-01	9.447859e-03
6.583004472375153e-05	3.291502e-01	9.527600e-03
6.587255798507027e-05	3.293628e-01	9.597318e-03
6.590759503062688e-05	3.295380e-01	9.652093e-03
6.597768334922742e-05	3.298884e-01	9.752940e-03
6.607688205167238e-05	3.303844e-01	9.876150e-03
6.613376572005141e-05	3.306688e-01	9.940094e-03
6.616820102142251e-05	3.308410e-01	9.977449e-03
6.621231394013876e-05	3.310616e-01	1.002489e-02
6.625241964655636e-05	3.312621e-01	1.006897e-02
6.631055892905212e-05	3.315528e-01	1.013619e-02
6.637019077351250e-05	3.318509e-01	1.021130e-02
6.644112925801924e-05	3.322057e-01	1.030994e-02
6.651483302448750e-05	3.325742e-01	1.042239e-02
6.661481147680341e-05	3.330741e-01	1.058520e-02
6.669294790902020e-05	3.334647e-01	1.071507e-02
6.674308101995460e-05	3.337154e-01	1.079735e-02
6.678812177287648e-05	3.339406e-01	1.086885e-02
6.684632160241888e-05	3.342316e-01	1.095571e-02
6.694889971032726e-05	3.347445e-01	1.109155e-02
6.706331549204898e-05	3.353166e-01	1.122350e-02
6.710396153614901e-05	3.355198e-01	1.126789e-02
6.714819066315984e-05	3.357410e-01	1.131624e-02
6.719798945621653e-05	3.359900e-01	1.137245e-02
6.725799278926365e-05	3.362900e-01	1.144408e-02
6.732320375368742e-05	3.366160e-01	1.152818e-02
6.749286805532992e-05	3.374643e-01	1.177519e-02
6.759914011735325e-05	3.379957e-01	1.194088e-02
6.766143159281394e-05	3.383072e-01	1.203793e-02
6.770658487442811e-05	3.385329e-01	1.210644e-02
6.778806509433977e-05	3.389403e-01	1.222339e-02
6.781788582623081e-05	3.390894e-01	1.226286e-02
6.784770655812185e-05	3.392385e-01	1.230112e-02
6.787752729001290e-05	3.393876e-01	1.233818e-02
6.790734802190392e-05	3.395367e-01	1.237403e-02
6.793716875379497e-05	3.396858e-01	1.240868e-02
6.796698948568601e-05	3.398350e-01	1.244212e-02
6.799681021757705e-05	3.399841e-01	1.247435e-02
6.804260839743096e-05	3.402130e-01	1.252401e-02
6.809847935454865e-05	3.404924e-01	1.258482e-02
6.815686344236165e-05	3.407843e-01	1.265021e-02
6.822143584890870e-05	3.411072e-01	1.272644e-02
6.829514581979237e-05	3.414757e-01	1.281895e-02
6.833695249863267e-05	3.416848e-01	1.287471e-02
6.837014292514531e-05	3.418507e-01	1.292180e-02
6.839978949622219e-05	3.419989e-01	1.296705e-02
6.842955440156332e-05	3.421478e-01	1.301656e-02
6.845846641930045e-05	3.422923e-01	1.306937e-02
6.863670613652256e-05	3.431835e-01	1.348899e-02
6.873205795006569e-05	3.436603e-01	1.374780e-02
6.878706748152478e-05	3.439353e-01	1.389942e-02
6.882608689559803e-05	3.441304e-01	1.400453e-02
6.885977886618188e-05	3.442989e-01	1.409155e-02
6.889551593361603e-05	3.444776e-01	1.417921e-02
6.893083121292932e-05	3.446541e-01	1.425964e-02
6.898390210501985e-05	3.449195e-01	1.436934e-02
6.908987240968809e-05	3.454494e-01	1.455249e-02
6.914964794866185e-05	3.457482e-01	1.463901e-02
6.920636598432985e-05	3.460318e-01	1.471621e-02
6.924718766573827e-05	3.462359e-01	1.477117e-02
6.928841953231386e-05	3.464421e-01	1.482876e-02
6.934071784993916e-05	3.467036e-01	1.490835e-02
6.940580244263963e-05	3.470290e-01	1.502104e-02
6.947337956129296e-05	3.473669e-01	1.515665e-02
6.955342174253920e-05	3.477671e-01	1.533994e-02
6.964012349799135e-05	3.482006e-01	1.555760e-02
6.971365197402243e-05	3.485683e-01	1.575046e-02
6.976052697753935e-05	3.488026e-01	1.587326e-02
6.979941881417757e-05	3.489971e-01	1.597241e-02
6.983300870479475e-05	3.491651e-01	1.605457e-02
6.986978936556871e-05	3.493489e-01	1.613964e-02
6.990811443773095e-05	3.495406e-01	1.622181e-02
6.996125719747734e-05	3.498063e-01	1.632489e-02
7.008790049139442e-05	3.504395e-01	1.653097e-02
7.014470379505693e-05	3.507235e-01	1.660995e-02
7.018301265679487e-05	3.509151e-01	1.666064e-02
7.022528889966125e-05	3.511264e-01	1.671655e-02
7.026870029472985e-05	3.513435e-01	1.677665e-02
7.032357401677892e-05	3.516179e-01	1.685958e-02
7.038877939490088e-05	3.519439e-01	1.697057e-02
7.046116825250422e-05	3.523058e-01	1.711168e-02
7.054602544661464e-05	3.527301e-01	1.729937e-02
7.063444737378496e-05	3.531722e-01	1.751184e-02
7.070728704112692e-05	3.535364e-01	1.769314e-02
7.077440846774696e-05	3.538720e-01	1.785670e-02
7.080555117697080e-05	3.540277e-01	1.792925e-02
7.084110182064379e-05	3.542055e-01	1.800804e-02
7.087777849035839e-05	3.543889e-01	1.808392e-02
7.093750081217557e-05	3.546875e-01	1.819654e-02
7.104888684477069e-05	3.552444e-01	1.837442e-02
7.110712605658002e-05	3.555356e-01	1.845365e-02
7.115409735455248e-05	3.557705e-01	1.851411e-02
7.119626219339066e-05	3.559813e-01	1.856731e-02
7.123850104797664e-05	3.561925e-01	1.862206e-02
7.129431590449135e-05	3.564716e-01	1.869961e-02
7.135410014695283e-05	3.567705e-01	1.879228e-02
7.142991278299113e-05	3.571496e-01	1.892641e-02
7.159856127511367e-05	3.579928e-01	1.928345e-02
7.167714330718521e-05	3.583857e-01	1.946509e-02
7.172948819834949e-05	3.586474e-01	1.958656e-02
7.176745967337711e-05	3.588373e-01	1.967270e-02
7.179828176756900e-05	3.589914e-01	1.973997e-02
7.183508882134988e-05	3.591754e-01	1.981632e-02
7.187391970128841e-05	3.593696e-01	1.989148e-02
7.198828788886768e-05	3.599415e-01	2.008306e-02
7.209987306807845e-05	3.604994e-01	2.023281e-02
7.211641447628223e-05	3.605821e-01	2.025268e-02
7.213295588448601e-05	3.606648e-01	2.027248e-02
7.214949729268979e-05	3.607475e-01	2.029221e-02
7.216603870089358e-05	3.608302e-01	2.031186e-02
7.218258010909736e-05	3.609129e-01	2.033145e-02
7.219912151730114e-05	3.609956e-01	2.035096e-02
7.221566292550492e-05	3.610783e-01	2.037039e-02
7.225220955279691e-05	3.612610e-01	2.041537e-02
7.228311043287176e-05	3.614156e-01	2.045567e-02
7.231292727803479e-05	3.615646e-01	2.049879e-02
7.234261903161055e-05	3.617131e-01	2.054805e-02
7.237359159090066e-05	3.618680e-01	2.060745e-02
7.240654169777564e-05	3.620327e-01	2.068248e-02
7.247244191152557e-05	3.623622e-01	2.086256e-02
7.254286800521746e-05	3.627144e-01	2.109315e-02
7.263188903846106e-05	3.631594e-01	2.142868e-02
7.270524683334287e-05	3.635262e-01	2.172494e-02
7.275250190790719e-05	3.637625e-01	2.191847e-02
7.278812900146142e-05	3.639407e-01	2.206080e-02
7.282175920604533e-05	3.641088e-01	2.218938e-02
7.285356445809961e-05	3.642678e-01	2.230255e-02
7.290942760548569e-05	3.645471e-01	2.248185e-02
7.296382606527449e-05	3.648191e-01	2.263453e-02
7.309022328174222e-05	3.654511e-01	2.288733e-02
7.314826337251456e-05	3.657413e-01	2.296791e-02
7.321470129939458e-05	3.660735e-01	2.305040e-02
7.325589987168739e-05	3.662795e-01	2.310121e-02
7.329578014740091e-05	3.664789e-01	2.315504e-02
7.334538450302502e-05	3.667269e-01	2.323354e-02
7.340221168700771e-05	3.670111e-01	2.334391e-02
7.346697563302468e-05	3.673349e-01	2.350092e-02
7.362151995217689e-05	3.681076e-01	2.400084e-02
7.370658474953066e-05	3.685329e-01	2.432284e-02
7.375822544608822e-05	3.687911e-01	2.452311e-02
7.379344598275900e-05	3.689672e-01	2.465729e-02
7.382545031094576e-05	3.691272e-01	2.477458e-02
7.385925290576444e-05	3.692963e-01	2.489071e-02
7.391485695096223e-05	3.695743e-01	2.506364e-02
7.396794960208946e-05	3.698398e-01	2.520855e-02
7.405804914650199e-05	3.702902e-01	2.540004e-02
7.410013345013462e-05	3.705007e-01	2.546781e-02
7.415654304622642e-05	3.707827e-01	2.554260e-02
7.422241133038671e-05	3.711120e-01	2.561859e-02
7.425889822530247e-05	3.712945e-01	2.565899e-02
7.429992910362462e-05	3.714997e-01	2.570721e-02
7.434557119134659e-05	3.717279e-01	2.576834e-02
7.439478874999492e-05	3.719739e-01	2.584831e-02
7.445826462455564e-05	3.722913e-01	2.597683e-02
7.452431291453825e-05	3.726216e-01	2.614280e-02
7.460453509020147e-05	3.730227e-01	2.638506e-02
7.469099848641438e-05	3.734550e-01	2.667927e-02
7.475033892495962e-05	3.737517e-01	2.689286e-02
7.479325530156758e-05	3.739663e-01	2.704850e-02
7.482778540061990e-05	3.741389e-01	2.717043e-02
7.486458576781879e-05	3.743229e-01	2.729449e-02
7.490120282858366e-05	3.745060e-01	2.740876e-02
7.496149532509045e-05	3.748075e-01	2.757722e-02
7.501068391249993e-05	3.750534e-01	2.769628e-02
7.514331246791974e-05	3.757166e-01	2.791984e-02
7.520660276013149e-05	3.760330e-01	2.799235e-02
7.525303407731731e-05	3.762652e-01	2.803948e-02
7.528930083886416e-05	3.764465e-01	2.807490e-02
7.532853334722383e-05	3.766427e-01	2.811582e-02
7.537758074346934e-05	3.768879e-01	2.817448e-02
7.542534874772813e-05	3.771268e-01	2.824411e-02
7.548919646495286e-05	3.774460e-01	2.836089e-02
7.555569592705634e-05	3.777785e-01	2.851348e-02
7.563497925416063e-05	3.781749e-01	2.873426e-02
7.572004580488164e-05	3.786002e-01	2.900282e-02
7.579171968511209e-05	3.789586e-01	2.924396e-02
7.581464591054313e-05	3.790732e-01	2.932128e-02
7.586049836140520e-05	3.793025e-01	2.947207e-02
7.590373588306387e-05	3.795187e-01	2.960704e-02
7.595071293859151e-05	3.797536e-01	2.974086e-02
7.600647174771109e-05	3.800324e-01	2.988143e-02
7.605156032225922e-05	3.802578e-01	2.997905e-02
7.613760030083640e-05	3.806880e-01	3.012229e-02
7.616654649754152e-05	3.808327e-01	3.015969e-02
7.619341091721214e-05	3.809671e-01	3.019026e-02
7.621786751717986e-05	3.810893e-01	3.021654e-02
7.625778529113419e-05	3.812889e-01	3.026047e-02
7.629469160849644e-05	3.814735e-01	3.030817e-02
7.634020268363639e-05	3.817010e-01	3.037995e-02
7.638316812772502e-05	3.819158e-01	3.046597e-02
7.644699959204556e-05	3.822350e-01	3.063161e-02
7.651057776360040e-05	3.825529e-01	3.084400e-02
7.659201179987740e-05	3.829601e-01	3.118137e-02
7.667401440072991e-05	3.833701e-01	3.157332e-02
7.673656025063373e-05	3.836828e-01	3.189595e-02
7.677870687519498e-05	3.838935e-01	3.211700e-02
7.681189444477116e-05	3.840595e-01	3.228727e-02
7.685088878204090e-05	3.842545e-01	3.247927e-02
7.688835385013090e-05	3.844418e-01	3.265021e-02
7.695055382701783e-05	3.847528e-01	3.290362e-02
7.699893194193722e-05	3.849947e-01	3.307352e-02
7.708643437483802e-05	3.854322e-01	3.330241e-02
7.713733488888631e-05	3.856867e-01	3.339487e-02
7.720380318719328e-05	3.860190e-01	3.348816e-02
7.725730538097437e-05	3.862865e-01	3.354945e-02
7.729321522875689e-05	3.864661e-01	3.358799e-02
7.733591496053989e-05	3.866796e-01	3.363790e-02
7.738040880976227e-05	3.869020e-01	3.370034e-02
7.743143576704940e-05	3.871572e-01	3.379161e-02
7.748751833983351e-05	3.874376e-01	3.392309e-02
7.755592600772338e-05	3.877796e-01	3.413135e-02
7.763033484102122e-05	3.881517e-01	3.441400e-02
7.771717983635463e-05	3.885859e-01	3.479857e-02
7.778533309494427e-05	3.889267e-01	3.512566e-02
7.783019279800184e-05	3.891510e-01	3.534580e-02
7.787662446417197e-05	3.893831e-01	3.556926e-02
7.792950272051236e-05	3.896475e-01	3.580243e-02
7.797712620460157e-05	3.898856e-01	3.599117e-02
7.802494756108696e-05	3.901247e-01	3.615804e-02
7.806899335723811e-05	3.903450e-01	3.628793e-02
7.809373180335546e-05	3.904687e-01	3.634862e-02
7.811847024947280e-05	3.905924e-01	3.640389e-02
7.814320869559015e-05	3.907160e-01	3.645372e-02
7.816794714170750e-05	3.908397e-01	3.649812e-02
7.819268558782485e-05	3.909634e-01	3.653708e-02
7.821742403394218e-05	3.910871e-01	3.657061e-02
7.824216248005953e-05	3.912108e-01	3.659870e-02
7.826522417789799e-05	3.913261e-01	3.662098e-02
7.830775965699612e-05	3.915388e-01	3.665883e-02
7.834072642661863e-05	3.917036e-01	3.668766e-02
7.838270269901629e-05	3.919135e-01	3.672762e-02
7.842454010952589e-05	3.921227e-01	3.677565e-02
7.847520909021942e-05	3.923760e-01	3.685032e-02
7.852684471352069e-05	3.926342e-01	3.695166e-02
7.859361360432207e-05	3.929681e-01	3.712482e-02
7.875012767887118e-05	3.937506e-01	3.769937e-02
7.883085459204520e-05	3.941543e-01	3.805363e-02
7.888093409739374e-05	3.944047e-01	3.828122e-02
7.891583628887178e-05	3.945792e-01	3.843792e-02
7.895547516398087e-05	3.947774e-01	3.860827e-02
7.899438412489741e-05	3.949719e-01	3.876306e-02
7.905004071505727e-05	3.952502e-01	3.896159e-02
7.909692641363487e-05	3.954846e-01	3.910604e-02
7.914022602067687e-05	3.957011e-01	3.921609e-02
7.923902274106870e-05	3.961951e-01	3.938736e-02
7.930833108063300e-05	3.965417e-01	3.946278e-02
7.936325488371051e-05	3.968163e-01	3.950723e-02
7.939748793694141e-05	3.969874e-01	3.953100e-02
7.943887206153859e-05	3.971944e-01	3.956134e-02
7.948093856616309e-05	3.974047e-01	3.959953e-02
7.953258113774322e-05	3.976629e-01	3.966191e-02
7.957993484352653e-05	3.978997e-01	3.974046e-02
7.964592540732006e-05	3.982296e-01	3.988818e-02
7.979942066269528e-05	3.989971e-01	4.039131e-02
7.989118003117280e-05	3.994559e-01	4.076080e-02
7.994328127064194e-05	3.997164e-01	4.098033e-02
7.997538520057128e-05	3.998769e-01	4.111443e-02
8.001329017386373e-05	4.000665e-01	4.126638e-02
8.005030846953276e-05	4.002515e-01	4.140678e-02
8.007889715388324e-05	4.003945e-01	4.150847e-02
8.010533656172908e-05	4.005267e-01	4.159705e-02
8.013823676473305e-05	4.006912e-01	4.169956e-02
8.017113696773703e-05	4.008557e-01	4.179874e-02
8.020403717074099e-05	4.010202e-01	4.189460e-02
8.023693737374497e-05	4.011847e-01	4.198714e-02
8.026983757674894e-05	4.013492e-01	4.207635e-02
8.030273777975292e-05	4.015137e-01	4.216223e-02
8.033563798275688e-05	4.016782e-01	4.224479e-02
8.038004433648046e-05	4.019002e-01	4.236248e-02
8.043529653065635e-05	4.021765e-01	4.251696e-02
8.050412099052538e-05	4.025206e-01	4.272853e-02
8.057886984012837e-05	4.028943e-01	4.298789e-02
8.076830419137074e-05	4.038415e-01	4.376921e-02
8.081701193355100e-05	4.040851e-01	4.400348e-02
8.086571967573126e-05	4.043286e-01	4.422993e-02
8.091442741791152e-05	4.045721e-01	4.444855e-02
8.096313516009178e-05	4.048157e-01	4.465935e-02
8.101184290227204e-05	4.050592e-01	4.486233e-02
8.106055064445230e-05	4.053027e-01	4.505749e-02
8.110925838663256e-05	4.055463e-01	4.524482e-02
8.132085795203876e-05	4.066043e-01	4.586221e-02
8.135923358497012e-05	4.067962e-01	4.595444e-02
8.140468916708239e-05	4.070235e-01	4.606131e-02
8.144933229340811e-05	4.072466e-01	4.616818e-02
8.151678875932552e-05	4.075840e-01	4.633938e-02
8.157978640912269e-05	4.078989e-01	4.651648e-02
8.166519141766721e-05	4.083260e-01	4.678883e-02
8.184648231691269e-05	4.092324e-01	4.748227e-02
8.192356021030365e-05	4.096178e-01	4.780548e-02
8.197398285677527e-05	4.098699e-01	4.801935e-02
8.204618552073706e-05	4.102309e-01	4.831639e-02
8.213156660345082e-05	4.106578e-01	4.863487e-02
8.219411604241170e-05	4.109706e-01	4.884311e-02
8.222920379194750e-05	4.111460e-01	4.894756e-02
8.226429154148328e-05	4.113215e-01	4.904641e-02
8.229937929101908e-05	4.114969e-01	4.913965e-02
8.233446704055486e-05	4.116723e-01	4.922728e-02
8.236955479009066e-05	4.118478e-01	4.930930e-02
8.240464253962644e-05	4.120232e-01	4.938571e-02
8.243973028916223e-05	4.121987e-01	4.945651e-02
8.248030384147850e-05	4.124015e-01	4.953982e-02
8.252045663456796e-05	4.126023e-01	4.962353e-02
8.258629041181973e-05	4.129314e-01	4.976869e-02
8.265179450004364e-05	4.132590e-01	4.992931e-02
8.273202991906722e-05	4.136601e-01	5.015446e-02
8.276742800995574e-05	4.138371e-01	5.026295e-02
8.280282610084425e-05	4.140141e-01	5.037699e-02
8.283822419173277e-05	4.141911e-01	5.049656e-02
8.287362228262130e-05	4.143681e-01	5.062168e-02
8.290902037350982e-05	4.145451e-01	5.075233e-02
8.294441846439833e-05	4.147221e-01	5.088853e-02
8.297981655528685e-05	4.148991e-01	5.103026e-02
8.303373370092538e-05	4.151687e-01	5.123916e-02
8.310901540618962e-05	4.155451e-01	5.152379e-02
8.315517281931722e-05	4.157759e-01	5.168793e-02
8.321128260884293e-05	4.160564e-01	5.187340e-02
8.331485766037890e-05	4.165743e-01	5.216975e-02
8.347419881050015e-05	4.173710e-01	5.251455e-02
8.355640652381557e-05	4.177820e-01	5.266338e-02
8.359693863006184e-05	4.179847e-01	5.273693e-02
8.365541730290557e-05	4.182771e-01	5.284902e-02
8.372068439717804e-05	4.186034e-01	5.298795e-02
8.379968581563975e-05	4.189984e-01	5.318137e-02
8.387723776144165e-05	4.193862e-01	5.340096e-02
8.397094324877145e-05	4.198547e-01	5.369768e-02
8.401309155890967e-05	4.200655e-01	5.384234e-02
8.404787351462046e-05	4.202394e-01	5.397023e-02
8.408766435728263e-05	4.204383e-01	5.412769e-02
8.412745519994481e-05	4.206373e-01	5.429224e-02
8.416724604260698e-05	4.208362e-01	5.446387e-02
8.420703688526916e-05	4.210352e-01	5.464259e-02
8.424682772793133e-05	4.212342e-01	5.482841e-02
8.428661857059351e-05	4.214331e-01	5.502131e-02
8.432640941325568e-05	4.216321e-01	5.522130e-02
8.438514920808591e-05	4.219258e-01	5.551112e-02
8.446971724797685e-05	4.223486e-01	5.592407e-02
8.452966334477606e-05	4.226483e-01	5.620135e-02
8.464713248517954e-05	4.232357e-01	5.669064e-02
8.485324480884040e-05	4.242662e-01	5.738891e-02
8.490195105379714e-05	4.245098e-01	5.753466e-02
8.495028225122859e-05	4.247514e-01	5.767777e-02
8.501155415188736e-05	4.250578e-01	5.786408e-02
8.509102492800557e-05	4.254551e-01	5.812117e-02
8.516311991276365e-05	4.258156e-01	5.837732e-02
8.535295262836872e-05	4.267648e-01	5.915245e-02
8.542960665061601e-05	4.271480e-01	5.949312e-02
8.548940095799236e-05	4.274470e-01	5.976224e-02
8.556663646476730e-05	4.278332e-01	6.010265e-02
8.564792084946003e-05	4.282396e-01	6.043663e-02
8.575897201370108e-05	4.287949e-01	6.083879e-02
8.594084070300628e-05	4.297042e-01	6.137558e-02
8.598649853208169e-05	4.299325e-01	6.149513e-02
8.603500056285617e-05	4.301750e-01	6.162079e-02
8.609708351164801e-05	4.304854e-01	6.178611e-02
8.616023524076034e-05	4.308012e-01	6.196533e-02
8.624321855299393e-05	4.312161e-01	6.222323e-02
8.642897450850287e-05	4.321449e-01	6.289814e-02
8.653496989242491e-05	4.326749e-01	6.332174e-02
8.659208839712831e-05	4.329605e-01	6.355256e-02
8.666759759928122e-05	4.333380e-01	6.385010e-02
