time	V(input_signal)	V(v_out)	I(Speaker)
2.376878087523366e-03	3.897427e+00	3.518425e+00	4.398031e-01
2.376916597631078e-03	3.897081e+00	3.518154e+00	4.397693e-01
2.376952611055480e-03	3.896757e+00	3.517914e+00	4.397393e-01
2.376955678710751e-03	3.896729e+00	3.517893e+00	4.397366e-01
2.376959768917779e-03	3.896693e+00	3.517866e+00	4.397332e-01
2.376967949331836e-03	3.896619e+00	3.517817e+00	4.397271e-01
2.376970149326897e-03	3.896599e+00	3.517804e+00	4.397255e-01
2.376972789320971e-03	3.896576e+00	3.517787e+00	4.397233e-01
2.376976309313069e-03	3.896544e+00	3.517766e+00	4.397207e-01
2.376983349297266e-03	3.896481e+00	3.517725e+00	4.397157e-01
2.376997429265659e-03	3.896354e+00	3.517642e+00	4.397053e-01
2.377003441723632e-03	3.896300e+00	3.517606e+00	4.397007e-01
2.377006447952618e-03	3.896273e+00	3.517587e+00	4.396984e-01
2.377009454181605e-03	3.896246e+00	3.517570e+00	4.396962e-01
2.377012460410591e-03	3.896219e+00	3.517552e+00	4.396940e-01
2.377015466639577e-03	3.896192e+00	3.517535e+00	4.396919e-01
2.377018472868564e-03	3.896165e+00	3.517518e+00	4.396898e-01
2.377021479097550e-03	3.896138e+00	3.517502e+00	4.396877e-01
2.377024485326536e-03	3.896111e+00	3.517486e+00	4.396857e-01
2.377048535158427e-03	3.895894e+00	3.517354e+00	4.396693e-01
2.377070484063595e-03	3.895697e+00	3.517231e+00	4.396539e-01
2.377075752159790e-03	3.895649e+00	3.517201e+00	4.396501e-01
2.377081020255985e-03	3.895602e+00	3.517171e+00	4.396464e-01
2.377086288352180e-03	3.895554e+00	3.517142e+00	4.396427e-01
2.377091556448375e-03	3.895507e+00	3.517112e+00	4.396391e-01
2.377096824544570e-03	3.895460e+00	3.517084e+00	4.396354e-01
2.377102092640765e-03	3.895412e+00	3.517055e+00	4.396319e-01
2.377107360736960e-03	3.895365e+00	3.517026e+00	4.396283e-01
2.377131908084107e-03	3.895144e+00	3.516886e+00	4.396108e-01
2.377138858008841e-03	3.895081e+00	3.516847e+00	4.396059e-01
2.377144070452392e-03	3.895034e+00	3.516816e+00	4.396020e-01
2.377495872333866e-03	3.891863e+00	3.513861e+00	4.392327e-01
2.377657202129399e-03	3.890406e+00	3.511980e+00	4.389975e-01
2.377777335938925e-03	3.889321e+00	3.510555e+00	4.388193e-01
2.377844000311897e-03	3.888718e+00	3.509839e+00	4.387298e-01
2.377910664684870e-03	3.888115e+00	3.509186e+00	4.386483e-01
2.377977329057842e-03	3.887512e+00	3.508598e+00	4.385747e-01
2.378043993430814e-03	3.886908e+00	3.508073e+00	4.385091e-01
2.378110657803786e-03	3.886305e+00	3.507612e+00	4.384515e-01
2.378177322176758e-03	3.885701e+00	3.507214e+00	4.384018e-01
2.378243986549730e-03	3.885097e+00	3.506881e+00	4.383601e-01
2.378288275140811e-03	3.884695e+00	3.506648e+00	4.383309e-01
2.378332563731891e-03	3.884293e+00	3.506395e+00	4.382994e-01
2.378376852322972e-03	3.883892e+00	3.506124e+00	4.382655e-01
2.378421140914052e-03	3.883490e+00	3.505833e+00	4.382292e-01
2.378465429505133e-03	3.883088e+00	3.505524e+00	4.381905e-01
2.378509718096213e-03	3.882686e+00	3.505195e+00	4.381494e-01
2.378554006687294e-03	3.882283e+00	3.504847e+00	4.381059e-01
2.378617233815897e-03	3.881709e+00	3.504282e+00	4.380353e-01
2.378854891288422e-03	3.879549e+00	3.501937e+00	4.377421e-01
2.378885825426190e-03	3.879267e+00	3.501626e+00	4.377032e-01
2.378913364764034e-03	3.879016e+00	3.501353e+00	4.376691e-01
2.378940904101879e-03	3.878766e+00	3.501088e+00	4.376361e-01
2.378968443439723e-03	3.878515e+00	3.500832e+00	4.376040e-01
2.378995982777568e-03	3.878264e+00	3.500583e+00	4.375728e-01
2.379023522115413e-03	3.878013e+00	3.500342e+00	4.375427e-01
2.379051061453257e-03	3.877763e+00	3.500109e+00	4.375136e-01
2.379078600791102e-03	3.877512e+00	3.499884e+00	4.374855e-01
2.379127746989892e-03	3.877064e+00	3.499517e+00	4.374396e-01
2.379160904367550e-03	3.876762e+00	3.499279e+00	4.374098e-01
2.379180062234991e-03	3.876587e+00	3.499146e+00	4.373933e-01
2.379226885856708e-03	3.876160e+00	3.498844e+00	4.373555e-01
2.379247969758770e-03	3.875968e+00	3.498709e+00	4.373386e-01
2.379253640506087e-03	3.875916e+00	3.498673e+00	4.373341e-01
2.379285930484057e-03	3.875622e+00	3.498473e+00	4.373091e-01
2.379318220462026e-03	3.875327e+00	3.498264e+00	4.372830e-01
2.379350510439996e-03	3.875032e+00	3.498048e+00	4.372560e-01
2.379382800417966e-03	3.874738e+00	3.497824e+00	4.372280e-01
2.379415090395936e-03	3.874443e+00	3.497592e+00	4.371990e-01
2.379447380373906e-03	3.874148e+00	3.497352e+00	4.371690e-01
2.379479670351876e-03	3.873853e+00	3.497104e+00	4.371380e-01
2.379535959126316e-03	3.873339e+00	3.496621e+00	4.370776e-01
2.379750306811790e-03	3.871380e+00	3.494418e+00	4.368023e-01
2.379867356107856e-03	3.870309e+00	3.493078e+00	4.366347e-01
2.379924614739831e-03	3.869785e+00	3.492409e+00	4.365512e-01
2.379981873371806e-03	3.869260e+00	3.491781e+00	4.364727e-01
2.380039132003781e-03	3.868736e+00	3.491193e+00	4.363992e-01
2.380096390635756e-03	3.868211e+00	3.490646e+00	4.363307e-01
2.380153649267731e-03	3.867686e+00	3.490138e+00	4.362673e-01
2.380210907899707e-03	3.867161e+00	3.489671e+00	4.362089e-01
2.380268166531682e-03	3.866636e+00	3.489244e+00	4.361555e-01
2.380383533611262e-03	3.865577e+00	3.488490e+00	4.360613e-01
2.380435692241650e-03	3.865098e+00	3.488184e+00	4.360230e-01
2.380487850872038e-03	3.864619e+00	3.487860e+00	4.359825e-01
2.380540009502426e-03	3.864140e+00	3.487518e+00	4.359397e-01
2.380592168132814e-03	3.863660e+00	3.487159e+00	4.358948e-01
2.380644326763202e-03	3.863181e+00	3.486781e+00	4.358477e-01
2.380696485393590e-03	3.862701e+00	3.486387e+00	4.357983e-01
2.380748644023978e-03	3.862221e+00	3.485974e+00	4.357468e-01
2.380839622372725e-03	3.861384e+00	3.485175e+00	4.356468e-01
2.380965789957405e-03	3.860222e+00	3.483989e+00	4.354987e-01
2.380966153260073e-03	3.860219e+00	3.483986e+00	4.354982e-01
2.380967606470744e-03	3.860205e+00	3.483971e+00	4.354963e-01
2.380973419313427e-03	3.860152e+00	3.483912e+00	4.354890e-01
2.380996670684162e-03	3.859937e+00	3.483680e+00	4.354601e-01
2.381140248066271e-03	3.858614e+00	3.482299e+00	4.352874e-01
2.381180383722947e-03	3.858244e+00	3.481932e+00	4.352415e-01
2.381196813890127e-03	3.858092e+00	3.481783e+00	4.352229e-01
2.381218720779700e-03	3.857890e+00	3.481596e+00	4.351996e-01
2.381240403067355e-03	3.857690e+00	3.481419e+00	4.351773e-01
2.381275474230835e-03	3.857366e+00	3.481140e+00	4.351425e-01
2.381307309535090e-03	3.857073e+00	3.480894e+00	4.351117e-01
2.381331305883007e-03	3.856851e+00	3.480709e+00	4.350887e-01
2.381334733932709e-03	3.856819e+00	3.480684e+00	4.350855e-01
2.381337304969986e-03	3.856796e+00	3.480666e+00	4.350832e-01
2.381407332634425e-03	3.856149e+00	3.480164e+00	4.350206e-01
2.381477360298864e-03	3.855502e+00	3.479632e+00	4.349541e-01
2.381547387963302e-03	3.854855e+00	3.479070e+00	4.348838e-01
2.381617415627741e-03	3.854208e+00	3.478477e+00	4.348096e-01
2.381687443292180e-03	3.853560e+00	3.477854e+00	4.347317e-01
2.381757470956619e-03	3.852912e+00	3.477200e+00	4.346500e-01
2.381827498621058e-03	3.852263e+00	3.476516e+00	4.345644e-01
2.381892834504382e-03	3.851659e+00	3.475812e+00	4.344765e-01
2.382069636925996e-03	3.850020e+00	3.473879e+00	4.342349e-01
2.382077231490498e-03	3.849950e+00	3.473799e+00	4.342249e-01
2.382082754810135e-03	3.849899e+00	3.473742e+00	4.342177e-01
2.382125385180358e-03	3.849503e+00	3.473299e+00	4.341624e-01
2.382134463147098e-03	3.849419e+00	3.473204e+00	4.341505e-01
2.382148351208224e-03	3.849290e+00	3.473063e+00	4.341329e-01
2.382149689287327e-03	3.849278e+00	3.473050e+00	4.341312e-01
2.382155041603742e-03	3.849228e+00	3.472993e+00	4.341242e-01
2.382157717761949e-03	3.849203e+00	3.472966e+00	4.341207e-01
2.382161285972892e-03	3.849170e+00	3.472930e+00	4.341163e-01
2.382412980446966e-03	3.846834e+00	3.470749e+00	4.338437e-01
2.382474261454085e-03	3.846264e+00	3.470302e+00	4.337877e-01
2.382480711445962e-03	3.846204e+00	3.470252e+00	4.337815e-01
2.382487416376260e-03	3.846142e+00	3.470207e+00	4.337759e-01
2.382490203426433e-03	3.846116e+00	3.470187e+00	4.337734e-01
2.382493919493329e-03	3.846081e+00	3.470161e+00	4.337701e-01
2.382499348206761e-03	3.846031e+00	3.470124e+00	4.337655e-01
2.382502586485745e-03	3.846001e+00	3.470103e+00	4.337628e-01
2.382507983617384e-03	3.845951e+00	3.470066e+00	4.337582e-01
2.382510142470040e-03	3.845931e+00	3.470050e+00	4.337563e-01
2.382523095585975e-03	3.845810e+00	3.469960e+00	4.337450e-01
2.382525794151795e-03	3.845785e+00	3.469941e+00	4.337426e-01
2.382526873578122e-03	3.845775e+00	3.469934e+00	4.337417e-01
2.382529032430778e-03	3.845755e+00	3.469918e+00	4.337398e-01
2.382530651570270e-03	3.845740e+00	3.469907e+00	4.337384e-01
2.382532810422926e-03	3.845720e+00	3.469893e+00	4.337366e-01
2.382540366407221e-03	3.845650e+00	3.469841e+00	4.337302e-01
2.382544684112533e-03	3.845610e+00	3.469812e+00	4.337265e-01
2.382546033395442e-03	3.845597e+00	3.469803e+00	4.337254e-01
2.382546573108606e-03	3.845592e+00	3.469800e+00	4.337250e-01
2.382547652534934e-03	3.845582e+00	3.469793e+00	4.337241e-01
2.382549811387590e-03	3.845562e+00	3.469779e+00	4.337223e-01
2.382554129092902e-03	3.845522e+00	3.469749e+00	4.337187e-01
2.382618378699066e-03	3.844924e+00	3.469313e+00	4.336641e-01
2.382622723535411e-03	3.844884e+00	3.469283e+00	4.336604e-01
2.382696043389256e-03	3.844202e+00	3.468769e+00	4.335961e-01
2.382769363243101e-03	3.843520e+00	3.468224e+00	4.335280e-01
2.382842683096946e-03	3.842837e+00	3.467649e+00	4.334561e-01
2.382916002950791e-03	3.842154e+00	3.467043e+00	4.333803e-01
2.382989322804636e-03	3.841471e+00	3.466406e+00	4.333008e-01
2.383062642658481e-03	3.840787e+00	3.465739e+00	4.332174e-01
2.383135962512326e-03	3.840103e+00	3.465041e+00	4.331302e-01
2.383156456717057e-03	3.839912e+00	3.464854e+00	4.331068e-01
2.383176950921787e-03	3.839721e+00	3.464667e+00	4.330834e-01
2.383197445126518e-03	3.839530e+00	3.464481e+00	4.330601e-01
2.383217939331249e-03	3.839339e+00	3.464295e+00	4.330368e-01
2.383238433535980e-03	3.839147e+00	3.464108e+00	4.330136e-01
2.383258927740710e-03	3.838956e+00	3.463923e+00	4.329903e-01
2.383279421945441e-03	3.838765e+00	3.463737e+00	4.329671e-01
2.383295602503594e-03	3.838614e+00	3.463595e+00	4.329493e-01
2.383296538019154e-03	3.838605e+00	3.463586e+00	4.329483e-01
2.383297785373235e-03	3.838593e+00	3.463575e+00	4.329469e-01
2.383300280081397e-03	3.838570e+00	3.463553e+00	4.329442e-01
2.383315248330366e-03	3.838430e+00	3.463423e+00	4.329278e-01
2.383335205995659e-03	3.838244e+00	3.463252e+00	4.329065e-01
2.383349430967622e-03	3.838111e+00	3.463134e+00	4.328918e-01
2.383355120956407e-03	3.838058e+00	3.463086e+00	4.328857e-01
2.383366500933977e-03	3.837951e+00	3.462991e+00	4.328739e-01
2.383376938137818e-03	3.837854e+00	3.462908e+00	4.328635e-01
2.383387788117833e-03	3.837753e+00	3.462822e+00	4.328527e-01
2.383408233826919e-03	3.837562e+00	3.462656e+00	4.328320e-01
2.383414373177534e-03	3.837504e+00	3.462607e+00	4.328258e-01
2.383420512528150e-03	3.837447e+00	3.462558e+00	4.328197e-01
2.383426651878765e-03	3.837390e+00	3.462509e+00	4.328136e-01
2.383432791229381e-03	3.837332e+00	3.462460e+00	4.328075e-01
2.383438930579996e-03	3.837275e+00	3.462412e+00	4.328014e-01
2.383445069930611e-03	3.837217e+00	3.462363e+00	4.327954e-01
2.383451209281226e-03	3.837160e+00	3.462315e+00	4.327894e-01
2.383511360810281e-03	3.836598e+00	3.461849e+00	4.327311e-01
2.383571512339336e-03	3.836035e+00	3.461362e+00	4.326702e-01
2.383631663868390e-03	3.835473e+00	3.460854e+00	4.326067e-01
2.383691815397445e-03	3.834910e+00	3.460326e+00	4.325407e-01
2.383751966926499e-03	3.834347e+00	3.459777e+00	4.324721e-01
2.383812118455554e-03	3.833784e+00	3.459207e+00	4.324009e-01
2.383872269984608e-03	3.833221e+00	3.458617e+00	4.323271e-01
2.384061318672690e-03	3.831449e+00	3.456640e+00	4.320800e-01
2.384120842098315e-03	3.830891e+00	3.455993e+00	4.319991e-01
2.384180365523940e-03	3.830332e+00	3.455371e+00	4.319214e-01
2.384239888949565e-03	3.829774e+00	3.454775e+00	4.318468e-01
2.384299412375190e-03	3.829215e+00	3.454204e+00	4.317755e-01
2.384358935800815e-03	3.828656e+00	3.453658e+00	4.317073e-01
2.384418459226440e-03	3.828097e+00	3.453138e+00	4.316423e-01
2.384477982652065e-03	3.827537e+00	3.452644e+00	4.315805e-01
2.384485131398042e-03	3.827470e+00	3.452591e+00	4.315738e-01
2.384499428889995e-03	3.827336e+00	3.452482e+00	4.315602e-01
2.384509189912049e-03	3.827244e+00	3.452403e+00	4.315504e-01
2.384522351031702e-03	3.827120e+00	3.452302e+00	4.315378e-01
2.384535512151356e-03	3.826996e+00	3.452202e+00	4.315253e-01
2.384548673271010e-03	3.826873e+00	3.452103e+00	4.315129e-01
2.384561834390663e-03	3.826749e+00	3.452005e+00	4.315007e-01
2.384574995510317e-03	3.826625e+00	3.451908e+00	4.314885e-01
2.384588156629971e-03	3.826501e+00	3.451812e+00	4.314765e-01
2.384601317749624e-03	3.826378e+00	3.451716e+00	4.314645e-01
2.384626199714212e-03	3.826144e+00	3.451535e+00	4.314419e-01
2.384649350876582e-03	3.825926e+00	3.451369e+00	4.314211e-01
2.384723758507374e-03	3.825226e+00	3.450832e+00	4.313540e-01
2.384798166138167e-03	3.824525e+00	3.450272e+00	4.312841e-01
2.384872573768960e-03	3.823825e+00	3.449690e+00	4.312112e-01
2.384946981399752e-03	3.823124e+00	3.449084e+00	4.311355e-01
2.385021389030545e-03	3.822422e+00	3.448456e+00	4.310569e-01
2.385095796661337e-03	3.821721e+00	3.447804e+00	4.309755e-01
2.385170204292130e-03	3.821019e+00	3.447129e+00	4.308911e-01
2.385391576473573e-03	3.818929e+00	3.445132e+00	4.306415e-01
2.385405338293123e-03	3.818799e+00	3.445011e+00	4.306264e-01
2.385405921977159e-03	3.818793e+00	3.445006e+00	4.306258e-01
2.385406700222541e-03	3.818786e+00	3.445000e+00	4.306251e-01
2.385408228856270e-03	3.818771e+00	3.444988e+00	4.306235e-01
2.385414756952548e-03	3.818710e+00	3.444932e+00	4.306166e-01
2.385416388622794e-03	3.818694e+00	3.444919e+00	4.306149e-01
2.385418564183122e-03	3.818674e+00	3.444901e+00	4.306127e-01
2.385422915303779e-03	3.818633e+00	3.444865e+00	4.306081e-01
2.385431617545092e-03	3.818550e+00	3.444792e+00	4.305990e-01
2.385437092186954e-03	3.818499e+00	3.444745e+00	4.305931e-01
2.385446216590058e-03	3.818412e+00	3.444668e+00	4.305835e-01
2.385449866351300e-03	3.818378e+00	3.444639e+00	4.305799e-01
2.385457165873783e-03	3.818309e+00	3.444580e+00	4.305725e-01
2.385458209509920e-03	3.818299e+00	3.444571e+00	4.305714e-01
2.385461330192463e-03	3.818270e+00	3.444544e+00	4.305679e-01
2.385464450875005e-03	3.818240e+00	3.444517e+00	4.305646e-01
2.385467571557548e-03	3.818211e+00	3.444490e+00	4.305613e-01
2.385470692240091e-03	3.818181e+00	3.444464e+00	4.305580e-01
2.385473812922633e-03	3.818152e+00	3.444439e+00	4.305548e-01
2.385476933605176e-03	3.818122e+00	3.444414e+00	4.305517e-01
2.385480054287719e-03	3.818093e+00	3.444389e+00	4.305487e-01
2.385492182941891e-03	3.817978e+00	3.444294e+00	4.305368e-01
2.385492958146647e-03	3.817971e+00	3.444288e+00	4.305360e-01
2.385498384579936e-03	3.817919e+00	3.444245e+00	4.305306e-01
2.385503035808470e-03	3.817875e+00	3.444206e+00	4.305258e-01
2.385528673340514e-03	3.817633e+00	3.444002e+00	4.305003e-01
2.385554310872558e-03	3.817391e+00	3.443795e+00	4.304744e-01
2.385579948404603e-03	3.817148e+00	3.443586e+00	4.304482e-01
2.385605585936648e-03	3.816906e+00	3.443374e+00	4.304217e-01
2.385631223468692e-03	3.816663e+00	3.443159e+00	4.303949e-01
2.385656861000736e-03	3.816421e+00	3.442942e+00	4.303677e-01
2.385682498532781e-03	3.816178e+00	3.442722e+00	4.303402e-01
2.385752134230788e-03	3.815519e+00	3.442094e+00	4.302618e-01
2.385821769928795e-03	3.814860e+00	3.441445e+00	4.301806e-01
2.385891405626802e-03	3.814201e+00	3.440772e+00	4.300965e-01
2.385961041324809e-03	3.813541e+00	3.440077e+00	4.300096e-01
2.386030677022817e-03	3.812881e+00	3.439359e+00	4.299199e-01
2.386100312720824e-03	3.812220e+00	3.438619e+00	4.298274e-01
2.386169948418831e-03	3.811560e+00	3.437856e+00	4.297321e-01
2.386284628768926e-03	3.810472e+00	3.436669e+00	4.295836e-01
2.386316063483720e-03	3.810173e+00	3.436354e+00	4.295442e-01
2.386337926391342e-03	3.809966e+00	3.436140e+00	4.295174e-01
2.386344678909570e-03	3.809901e+00	3.436074e+00	4.295092e-01
2.386348055168684e-03	3.809870e+00	3.436041e+00	4.295051e-01
2.386352556847503e-03	3.809827e+00	3.435998e+00	4.294997e-01
2.386373986204636e-03	3.809623e+00	3.435797e+00	4.294746e-01
2.386596077008615e-03	3.807513e+00	3.433896e+00	4.292369e-01
2.386614673914899e-03	3.807336e+00	3.433754e+00	4.292193e-01
2.386619412626403e-03	3.807291e+00	3.433719e+00	4.292148e-01
2.386647844895428e-03	3.807020e+00	3.433501e+00	4.291876e-01
2.386699349408978e-03	3.806530e+00	3.433112e+00	4.291390e-01
2.386797905591520e-03	3.805592e+00	3.432369e+00	4.290461e-01
2.386896461774062e-03	3.804654e+00	3.431596e+00	4.289495e-01
2.386995017956603e-03	3.803715e+00	3.430793e+00	4.288492e-01
2.387093574139146e-03	3.802776e+00	3.429961e+00	4.287452e-01
2.387192130321688e-03	3.801836e+00	3.429100e+00	4.286375e-01
2.387290686504230e-03	3.800895e+00	3.428209e+00	4.285261e-01
2.387389242686771e-03	3.799954e+00	3.427289e+00	4.284111e-01
2.387465189283857e-03	3.799229e+00	3.426620e+00	4.283275e-01
2.387472525228802e-03	3.799159e+00	3.426560e+00	4.283201e-01
2.387474034815317e-03	3.799144e+00	3.426547e+00	4.283184e-01
2.387477808781603e-03	3.799108e+00	3.426514e+00	4.283142e-01
2.387482337541147e-03	3.799065e+00	3.426474e+00	4.283093e-01
2.387486295833530e-03	3.799027e+00	3.426440e+00	4.283050e-01
2.387499251545388e-03	3.798903e+00	3.426330e+00	4.282912e-01
2.387502672550364e-03	3.798871e+00	3.426302e+00	4.282877e-01
2.387507490201115e-03	3.798825e+00	3.426263e+00	4.282829e-01
2.387508163033220e-03	3.798818e+00	3.426257e+00	4.282822e-01
2.387512200025847e-03	3.798779e+00	3.426224e+00	4.282779e-01
2.387516255123338e-03	3.798741e+00	3.426189e+00	4.282736e-01
2.387517105259104e-03	3.798733e+00	3.426181e+00	4.282727e-01
2.387518805530636e-03	3.798716e+00	3.426167e+00	4.282709e-01
2.387522206073700e-03	3.798684e+00	3.426140e+00	4.282675e-01
2.387523436072563e-03	3.798672e+00	3.426129e+00	4.282661e-01
2.387525076071048e-03	3.798656e+00	3.426115e+00	4.282644e-01
2.387528356068017e-03	3.798625e+00	3.426088e+00	4.282610e-01
2.387528414168454e-03	3.798625e+00	3.426087e+00	4.282609e-01
2.387528530369327e-03	3.798624e+00	3.426086e+00	4.282608e-01
2.387528762771074e-03	3.798621e+00	3.426084e+00	4.282605e-01
2.387529227574567e-03	3.798617e+00	3.426080e+00	4.282601e-01
2.387530157181554e-03	3.798608e+00	3.426073e+00	4.282591e-01
2.387535734823475e-03	3.798555e+00	3.426027e+00	4.282533e-01
2.387541636303620e-03	3.798498e+00	3.425978e+00	4.282472e-01
2.387542797158462e-03	3.798487e+00	3.425969e+00	4.282461e-01
2.387545118868145e-03	3.798465e+00	3.425950e+00	4.282438e-01
2.387549762287511e-03	3.798420e+00	3.425911e+00	4.282389e-01
2.387602126615976e-03	3.797920e+00	3.425486e+00	4.281857e-01
2.387654490944442e-03	3.797419e+00	3.425046e+00	4.281307e-01
2.387706855272908e-03	3.796918e+00	3.424592e+00	4.280740e-01
2.387759219601374e-03	3.796417e+00	3.424124e+00	4.280155e-01
2.387811583929839e-03	3.795916e+00	3.423642e+00	4.279553e-01
2.387863948258305e-03	3.795415e+00	3.423146e+00	4.278933e-01
2.387916312586771e-03	3.794914e+00	3.422636e+00	4.278295e-01
2.388022338946924e-03	3.793898e+00	3.421546e+00	4.276932e-01
2.388044160664631e-03	3.793689e+00	3.421308e+00	4.276635e-01
2.388065982382336e-03	3.793480e+00	3.421072e+00	4.276340e-01
2.388087804100043e-03	3.793271e+00	3.420837e+00	4.276046e-01
2.388109625817749e-03	3.793062e+00	3.420604e+00	4.275755e-01
2.388131447535455e-03	3.792852e+00	3.420373e+00	4.275466e-01
2.388153269253161e-03	3.792643e+00	3.420143e+00	4.275179e-01
2.388175090970867e-03	3.792434e+00	3.419916e+00	4.274895e-01
2.388188342426646e-03	3.792306e+00	3.419772e+00	4.274715e-01
2.388398561532691e-03	3.790289e+00	3.417598e+00	4.271997e-01
2.388491001170182e-03	3.789401e+00	3.416796e+00	4.270995e-01
2.388583440807672e-03	3.788513e+00	3.416009e+00	4.270012e-01
2.388675880445162e-03	3.787624e+00	3.415238e+00	4.269047e-01
2.388768320082653e-03	3.786735e+00	3.414481e+00	4.268101e-01
2.388860759720143e-03	3.785846e+00	3.413739e+00	4.267174e-01
2.388953199357633e-03	3.784956e+00	3.413013e+00	4.266266e-01
2.389045638995123e-03	3.784066e+00	3.412302e+00	4.265377e-01
2.389103622728016e-03	3.783507e+00	3.411784e+00	4.264730e-01
2.389161606460909e-03	3.782948e+00	3.411263e+00	4.264079e-01
2.389219590193802e-03	3.782389e+00	3.410740e+00	4.263425e-01
2.389277573926695e-03	3.781830e+00	3.410213e+00	4.262767e-01
2.389335557659588e-03	3.781270e+00	3.409684e+00	4.262105e-01
2.389393541392481e-03	3.780711e+00	3.409151e+00	4.261439e-01
2.389451525125374e-03	3.780151e+00	3.408616e+00	4.260770e-01
2.389509281340413e-03	3.779593e+00	3.408112e+00	4.260140e-01
2.389530830706345e-03	3.779385e+00	3.407931e+00	4.259914e-01
2.389533788109259e-03	3.779357e+00	3.407907e+00	4.259883e-01
2.389537731313143e-03	3.779319e+00	3.407875e+00	4.259843e-01
2.389538717114115e-03	3.779309e+00	3.407867e+00	4.259833e-01
2.389540688716057e-03	3.779290e+00	3.407850e+00	4.259813e-01
2.389544631919942e-03	3.779252e+00	3.407816e+00	4.259770e-01
2.389548918943661e-03	3.779211e+00	3.407781e+00	4.259726e-01
2.389555981417877e-03	3.779142e+00	3.407723e+00	4.259654e-01
2.389563043892092e-03	3.779074e+00	3.407665e+00	4.259581e-01
2.389570106366308e-03	3.779006e+00	3.407606e+00	4.259508e-01
2.389577168840524e-03	3.778938e+00	3.407548e+00	4.259435e-01
2.389584231314739e-03	3.778869e+00	3.407489e+00	4.259362e-01
2.389591293788954e-03	3.778801e+00	3.407431e+00	4.259288e-01
2.389598356263170e-03	3.778733e+00	3.407372e+00	4.259214e-01
2.389653790972754e-03	3.778197e+00	3.406917e+00	4.258646e-01
2.389709225682339e-03	3.777661e+00	3.406445e+00	4.258057e-01
2.389764660391923e-03	3.777125e+00	3.405958e+00	4.257447e-01
2.389820095101506e-03	3.776589e+00	3.405454e+00	4.256817e-01
2.389875529811090e-03	3.776053e+00	3.404933e+00	4.256166e-01
2.389930964520675e-03	3.775516e+00	3.404396e+00	4.255496e-01
2.389986399230259e-03	3.774980e+00	3.403843e+00	4.254804e-01
2.389994643008899e-03	3.774900e+00	3.403757e+00	4.254696e-01
2.390005634713753e-03	3.774793e+00	3.403641e+00	4.254552e-01
2.390027618123459e-03	3.774580e+00	3.403407e+00	4.254259e-01
2.390079391188116e-03	3.774079e+00	3.402843e+00	4.253554e-01
2.390188678621518e-03	3.773020e+00	3.401646e+00	4.252058e-01
2.390332884864098e-03	3.771622e+00	3.400080e+00	4.250101e-01
2.390377753252198e-03	3.771187e+00	3.399618e+00	4.249522e-01
2.390455156372452e-03	3.770436e+00	3.398885e+00	4.248607e-01
2.390532559492705e-03	3.769684e+00	3.398181e+00	4.247726e-01
2.390609962612958e-03	3.768933e+00	3.397504e+00	4.246880e-01
2.390687365733210e-03	3.768181e+00	3.396855e+00	4.246069e-01
2.390764768853464e-03	3.767428e+00	3.396234e+00	4.245293e-01
2.390842171973717e-03	3.766676e+00	3.395641e+00	4.244552e-01
2.390919575093970e-03	3.765923e+00	3.395077e+00	4.243846e-01
2.391106344238950e-03	3.764105e+00	3.393532e+00	4.241915e-01
2.391158455344747e-03	3.763598e+00	3.393052e+00	4.241315e-01
2.391210566450544e-03	3.763090e+00	3.392571e+00	4.240713e-01
2.391262677556340e-03	3.762582e+00	3.392087e+00	4.240109e-01
2.391314788662137e-03	3.762074e+00	3.391602e+00	4.239502e-01
2.391366899767934e-03	3.761566e+00	3.391114e+00	4.238893e-01
2.391419010873730e-03	3.761058e+00	3.390626e+00	4.238282e-01
2.391471121979527e-03	3.760550e+00	3.390135e+00	4.237669e-01
2.391491823743234e-03	3.760348e+00	3.389948e+00	4.237435e-01
2.391498582575686e-03	3.760282e+00	3.389888e+00	4.237359e-01
2.391505344547039e-03	3.760216e+00	3.389827e+00	4.237284e-01
2.391508058090086e-03	3.760189e+00	3.389803e+00	4.237254e-01
2.391531482904394e-03	3.759960e+00	3.389595e+00	4.236993e-01
2.391539281119990e-03	3.759884e+00	3.389529e+00	4.236911e-01
2.391544250420322e-03	3.759836e+00	3.389487e+00	4.236858e-01
2.391552485586106e-03	3.759756e+00	3.389416e+00	4.236770e-01
2.391553087441113e-03	3.759750e+00	3.389410e+00	4.236763e-01
2.391554291151127e-03	3.759738e+00	3.389400e+00	4.236750e-01
2.391556698571154e-03	3.759714e+00	3.389379e+00	4.236723e-01
2.391560649242342e-03	3.759676e+00	3.389345e+00	4.236681e-01
2.391568201828601e-03	3.759602e+00	3.389279e+00	4.236599e-01
2.391571676784909e-03	3.759568e+00	3.389249e+00	4.236561e-01
2.391573037567334e-03	3.759555e+00	3.389237e+00	4.236546e-01
2.391574851943902e-03	3.759537e+00	3.389221e+00	4.236526e-01
2.391581868010605e-03	3.759469e+00	3.389162e+00	4.236453e-01
2.391615159814991e-03	3.759144e+00	3.388882e+00	4.236102e-01
2.391665546696044e-03	3.758652e+00	3.388448e+00	4.235561e-01
2.391676644370511e-03	3.758543e+00	3.388351e+00	4.235439e-01
2.391741357491069e-03	3.757911e+00	3.387796e+00	4.234746e-01
2.391759714217041e-03	3.757732e+00	3.387635e+00	4.234544e-01
