time	V(dac_out)	V(after_filter)
1.749714228384450e-04	3.730469e+00	3.904289e+00
1.749814228384450e-04	3.730469e+00	3.904082e+00
1.749914228384450e-04	3.730469e+00	3.903872e+00
1.750014228384450e-04	3.730469e+00	3.903660e+00
1.750114228384450e-04	3.730469e+00	3.903445e+00
1.750214228384450e-04	3.725586e+00	3.903231e+00
1.750314228384449e-04	3.712023e+00	3.903013e+00
1.750326728384449e-04	3.710938e+00	3.902986e+00
1.750351728384450e-04	3.710938e+00	3.902930e+00
1.750539228384449e-04	3.710938e+00	3.902516e+00
1.750589228384449e-04	3.710938e+00	3.902405e+00
1.750789228384449e-04	3.710938e+00	3.901953e+00
1.750989228384449e-04	3.710938e+00	3.901494e+00
1.751101728384449e-04	3.710938e+00	3.901231e+00
1.751126728384449e-04	3.710938e+00	3.901171e+00
1.751176728384449e-04	3.707682e+00	3.901053e+00
1.751276728384449e-04	3.696289e+00	3.900818e+00
1.751376728384449e-04	3.691406e+00	3.900581e+00
1.752076728384449e-04	3.691406e+00	3.898846e+00
1.752176728384449e-04	3.686523e+00	3.898590e+00
1.752276728384449e-04	3.676758e+00	3.898331e+00
1.752376728384449e-04	3.671875e+00	3.898071e+00
1.753076728384448e-04	3.671875e+00	3.896198e+00
1.753176728384448e-04	3.666992e+00	3.895921e+00
1.753276728384448e-04	3.657227e+00	3.895641e+00
1.753376728384448e-04	3.652344e+00	3.895360e+00
1.754076728384448e-04	3.652344e+00	3.893333e+00
1.754176728384448e-04	3.647461e+00	3.893035e+00
1.754276728384448e-04	3.637695e+00	3.892735e+00
1.754389228384448e-04	3.632812e+00	3.892393e+00
1.754414228384448e-04	3.632812e+00	3.892318e+00
1.754564228384448e-04	3.632812e+00	3.891864e+00
1.754701728384448e-04	3.632812e+00	3.891437e+00
1.754751728384448e-04	3.632812e+00	3.891282e+00
1.755051728384447e-04	3.632812e+00	3.890342e+00
1.755151728384447e-04	3.627930e+00	3.890023e+00
1.755251728384447e-04	3.618164e+00	3.889704e+00
1.755351728384447e-04	3.613281e+00	3.889383e+00
1.755435656955876e-04	3.613281e+00	3.889111e+00
1.755519585527304e-04	3.613281e+00	3.888838e+00
1.755603514098733e-04	3.613281e+00	3.888563e+00
1.755687442670161e-04	3.613281e+00	3.888287e+00
1.755771371241590e-04	3.613281e+00	3.888010e+00
1.755855299813018e-04	3.613281e+00	3.887731e+00
1.755939228384447e-04	3.613281e+00	3.887450e+00
1.756039228384447e-04	3.613281e+00	3.887117e+00
1.756139228384447e-04	3.608398e+00	3.886779e+00
1.756239228384447e-04	3.598633e+00	3.886437e+00
1.756351728384447e-04	3.593750e+00	3.886051e+00
1.756426728384447e-04	3.593750e+00	3.885793e+00
1.756564228384447e-04	3.593750e+00	3.885316e+00
1.756614228384447e-04	3.593750e+00	3.885142e+00
1.757014228384447e-04	3.593750e+00	3.883729e+00
1.757114228384446e-04	3.588867e+00	3.883371e+00
1.757226728384446e-04	3.574219e+00	3.882963e+00
1.757312442670161e-04	3.574219e+00	3.882654e+00
1.757398156955875e-04	3.574219e+00	3.882343e+00
1.757483871241589e-04	3.574219e+00	3.882029e+00
1.757569585527304e-04	3.574219e+00	3.881714e+00
1.757655299813018e-04	3.574219e+00	3.881397e+00
1.757741014098732e-04	3.574219e+00	3.881078e+00
1.757826728384446e-04	3.574219e+00	3.880758e+00
1.757889228384446e-04	3.574219e+00	3.880525e+00
1.757920478384446e-04	3.574219e+00	3.880408e+00
1.757957978384446e-04	3.574219e+00	3.880267e+00
1.758007978384446e-04	3.570964e+00	3.880079e+00
1.758107978384446e-04	3.559570e+00	3.879703e+00
1.758207978384446e-04	3.554688e+00	3.879323e+00
1.758263335527303e-04	3.554688e+00	3.879112e+00
1.758318692670161e-04	3.554688e+00	3.878900e+00
1.758374049813018e-04	3.554688e+00	3.878687e+00
1.758429406955875e-04	3.554688e+00	3.878474e+00
1.758484764098732e-04	3.554688e+00	3.878261e+00
1.758540121241589e-04	3.554688e+00	3.878046e+00
1.758595478384446e-04	3.554688e+00	3.877831e+00
1.758632978384446e-04	3.554688e+00	3.877685e+00
1.758882978384446e-04	3.554688e+00	3.876706e+00
1.758982978384446e-04	3.549805e+00	3.876311e+00
1.759082978384446e-04	3.540039e+00	3.875914e+00
1.759182978384446e-04	3.535156e+00	3.875515e+00
1.759382978384446e-04	3.535156e+00	3.874708e+00
1.759495478384446e-04	3.535156e+00	3.874250e+00
1.759520478384446e-04	3.535156e+00	3.874149e+00
1.759570478384446e-04	3.535156e+00	3.873946e+00
1.759682978384446e-04	3.535156e+00	3.873483e+00
1.759757978384446e-04	3.535156e+00	3.873173e+00
1.759857978384446e-04	3.535156e+00	3.872759e+00
1.759957978384446e-04	3.530273e+00	3.872343e+00
1.760057978384446e-04	3.520508e+00	3.871926e+00
1.760170478384445e-04	3.515625e+00	3.871454e+00
1.760245478384446e-04	3.515625e+00	3.871139e+00
1.760745478384445e-04	3.515625e+00	3.869007e+00
1.760845478384445e-04	3.510742e+00	3.868574e+00
1.760945478384445e-04	3.500977e+00	3.868138e+00
1.761045478384445e-04	3.496094e+00	3.867701e+00
1.761645478384445e-04	3.496094e+00	3.865037e+00
1.761745478384445e-04	3.491211e+00	3.864584e+00
1.761845478384445e-04	3.481445e+00	3.864131e+00
1.761945478384445e-04	3.476562e+00	3.863679e+00
1.762082978384445e-04	3.476562e+00	3.863050e+00
1.762232978384445e-04	3.476562e+00	3.862355e+00
1.762532978384444e-04	3.476562e+00	3.860957e+00
1.762632978384444e-04	3.471680e+00	3.860488e+00
1.762732978384444e-04	3.461914e+00	3.860017e+00
1.762832978384444e-04	3.457031e+00	3.859543e+00
1.763532978384444e-04	3.457031e+00	3.856169e+00
1.763632978384444e-04	3.452148e+00	3.855676e+00
1.763732978384444e-04	3.442383e+00	3.855183e+00
1.763832978384444e-04	3.437500e+00	3.854689e+00
1.764432978384443e-04	3.437500e+00	3.851678e+00
1.764532978384443e-04	3.432617e+00	3.851168e+00
1.764632978384443e-04	3.422852e+00	3.850657e+00
1.764732978384443e-04	3.417969e+00	3.850145e+00
1.764932978384443e-04	3.417969e+00	3.849111e+00
1.765132978384443e-04	3.417969e+00	3.848072e+00
1.765370478384443e-04	3.417969e+00	3.846823e+00
1.765420478384443e-04	3.414714e+00	3.846560e+00
1.765520478384443e-04	3.403320e+00	3.846034e+00
1.765620478384443e-04	3.398438e+00	3.845503e+00
1.765706192670157e-04	3.398438e+00	3.845046e+00
1.765791906955871e-04	3.398438e+00	3.844587e+00
1.765877621241586e-04	3.398438e+00	3.844127e+00
1.765963335527300e-04	3.398438e+00	3.843666e+00
1.766049049813014e-04	3.398438e+00	3.843203e+00
1.766134764098728e-04	3.398438e+00	3.842740e+00
1.766220478384443e-04	3.398438e+00	3.842275e+00
1.766295478384443e-04	3.395182e+00	3.841867e+00
1.766395478384443e-04	3.383789e+00	3.841321e+00
1.766495478384443e-04	3.378906e+00	3.840772e+00
1.767095478384442e-04	3.378906e+00	3.837437e+00
1.767195478384442e-04	3.374023e+00	3.836875e+00
1.767295478384442e-04	3.364258e+00	3.836312e+00
1.767395478384442e-04	3.359375e+00	3.835747e+00
1.767995478384442e-04	3.359375e+00	3.832309e+00
1.768095478384442e-04	3.354492e+00	3.831728e+00
1.768195478384442e-04	3.344727e+00	3.831146e+00
1.768295478384442e-04	3.339844e+00	3.830561e+00
1.768495478384442e-04	3.339844e+00	3.829390e+00
1.768607978384441e-04	3.339844e+00	3.828727e+00
1.768682978384441e-04	3.339844e+00	3.828281e+00
1.768882978384441e-04	3.339844e+00	3.827093e+00
1.768982978384441e-04	3.334961e+00	3.826496e+00
1.769082978384441e-04	3.325195e+00	3.825896e+00
1.769182978384441e-04	3.320312e+00	3.825295e+00
1.769782978384441e-04	3.320312e+00	3.821651e+00
1.769882978384441e-04	3.315430e+00	3.821038e+00
1.769982978384441e-04	3.305664e+00	3.820421e+00
1.770082978384441e-04	3.300781e+00	3.819800e+00
1.770195478384441e-04	3.300781e+00	3.819098e+00
1.770220478384441e-04	3.300781e+00	3.818943e+00
1.770370478384441e-04	3.300781e+00	3.818011e+00
1.770570478384441e-04	3.300781e+00	3.816757e+00
1.770670478384441e-04	3.295898e+00	3.816128e+00
1.770770478384440e-04	3.286133e+00	3.815497e+00
1.770870478384440e-04	3.281250e+00	3.814865e+00
1.771282978384440e-04	3.281250e+00	3.812230e+00
1.771357978384440e-04	3.281250e+00	3.811748e+00
1.771570478384440e-04	3.281250e+00	3.810378e+00
1.771595478384440e-04	3.277995e+00	3.810215e+00
1.771645478384440e-04	3.268229e+00	3.809890e+00
1.771757978384440e-04	3.261719e+00	3.809157e+00
1.771832978384440e-04	3.261719e+00	3.808666e+00
1.772332978384440e-04	3.261719e+00	3.805380e+00
1.772432978384440e-04	3.256836e+00	3.804715e+00
1.772532978384440e-04	3.247070e+00	3.804049e+00
1.772632978384440e-04	3.242188e+00	3.803381e+00
1.772932978384440e-04	3.242188e+00	3.801362e+00
1.773232978384439e-04	3.242188e+00	3.799330e+00
1.773332978384439e-04	3.237305e+00	3.798646e+00
1.773432978384439e-04	3.227539e+00	3.797962e+00
1.773532978384439e-04	3.222656e+00	3.797276e+00
1.774032978384439e-04	3.222656e+00	3.793817e+00
1.774132978384439e-04	3.217773e+00	3.793120e+00
1.774232978384439e-04	3.208008e+00	3.792420e+00
1.774332978384439e-04	3.203125e+00	3.791718e+00
1.774432978384439e-04	3.203125e+00	3.791015e+00
1.774545478384439e-04	3.203125e+00	3.790224e+00
1.774620478384439e-04	3.203125e+00	3.789693e+00
1.774820478384439e-04	3.203125e+00	3.788271e+00
1.774957978384439e-04	3.203125e+00	3.787286e+00
1.775007978384439e-04	3.199870e+00	3.786928e+00
1.775107978384439e-04	3.188477e+00	3.786211e+00
1.775207978384439e-04	3.183594e+00	3.785493e+00
1.775807978384438e-04	3.183594e+00	3.781134e+00
1.775907978384438e-04	3.178711e+00	3.780402e+00
1.776007978384438e-04	3.168945e+00	3.779669e+00
1.776107978384438e-04	3.164062e+00	3.778933e+00
1.776607978384438e-04	3.164062e+00	3.775218e+00
1.776707978384438e-04	3.159180e+00	3.774468e+00
1.776807978384438e-04	3.149414e+00	3.773718e+00
1.776907978384438e-04	3.144531e+00	3.772967e+00
1.777520478384437e-04	3.144531e+00	3.768321e+00
1.777545478384437e-04	3.144531e+00	3.768128e+00
1.777595478384437e-04	3.141276e+00	3.767744e+00
1.777695478384437e-04	3.129883e+00	3.766979e+00
1.777795478384437e-04	3.125000e+00	3.766212e+00
1.777907978384437e-04	3.125000e+00	3.765344e+00
1.777932978384437e-04	3.125000e+00	3.765150e+00
1.777982978384437e-04	3.125000e+00	3.764763e+00
1.778032978384437e-04	3.125000e+00	3.764377e+00
1.778082978384437e-04	3.125000e+00	3.763990e+00
1.778132978384437e-04	3.125000e+00	3.763602e+00
1.778182978384437e-04	3.125000e+00	3.763215e+00
1.778232978384437e-04	3.125000e+00	3.762827e+00
1.778282978384437e-04	3.125000e+00	3.762439e+00
1.778357978384437e-04	3.125000e+00	3.761853e+00
1.778457978384437e-04	3.120117e+00	3.761075e+00
1.778557978384437e-04	3.110352e+00	3.760292e+00
1.778657978384437e-04	3.105469e+00	3.759507e+00
1.778957978384437e-04	3.105469e+00	3.757144e+00
1.779070478384437e-04	3.105469e+00	3.756251e+00
1.779095478384437e-04	3.105469e+00	3.756053e+00
1.779145478384437e-04	3.105469e+00	3.755658e+00
1.779245478384437e-04	3.100586e+00	3.754864e+00
1.779345478384437e-04	3.090820e+00	3.754068e+00
1.779445478384437e-04	3.085938e+00	3.753269e+00
1.779689228384437e-04	3.085938e+00	3.751316e+00
1.779701728384436e-04	3.085938e+00	3.751215e+00
1.779776728384437e-04	3.085938e+00	3.750613e+00
1.779976728384436e-04	3.085938e+00	3.749001e+00
1.780076728384436e-04	3.081055e+00	3.748191e+00
1.780176728384436e-04	3.071289e+00	3.747380e+00
1.780276728384436e-04	3.066406e+00	3.746566e+00
1.780864228384436e-04	3.066406e+00	3.741755e+00
1.780964228384436e-04	3.061523e+00	3.740928e+00
1.781076728384436e-04	3.046875e+00	3.739997e+00
1.781101728384436e-04	3.046875e+00	3.739791e+00
1.781189228384436e-04	3.046875e+00	3.739066e+00
1.781239228384436e-04	3.046875e+00	3.738651e+00
1.781439228384436e-04	3.046875e+00	3.736987e+00
1.781551728384436e-04	3.046875e+00	3.736043e+00
1.781626728384436e-04	3.046875e+00	3.735413e+00
1.781726728384436e-04	3.041992e+00	3.734576e+00
1.781826728384436e-04	3.032227e+00	3.733735e+00
1.781926728384436e-04	3.027344e+00	3.732891e+00
1.782126728384436e-04	3.027344e+00	3.731202e+00
1.782264228384436e-04	3.027344e+00	3.730037e+00
1.782414228384436e-04	3.027344e+00	3.728760e+00
1.782514228384436e-04	3.027344e+00	3.727907e+00
1.782614228384435e-04	3.022461e+00	3.727050e+00
1.782714228384435e-04	3.012695e+00	3.726192e+00
1.782814228384435e-04	3.007812e+00	3.725332e+00
1.783314228384435e-04	3.007812e+00	3.721009e+00
1.783414228384435e-04	3.002930e+00	3.720139e+00
1.783514228384435e-04	2.993164e+00	3.719265e+00
1.783614228384435e-04	2.988281e+00	3.718390e+00
1.783687442670149e-04	2.988281e+00	3.717749e+00
1.783760656955863e-04	2.988281e+00	3.717107e+00
1.783833871241578e-04	2.988281e+00	3.716464e+00
1.783907085527292e-04	2.988281e+00	3.715819e+00
1.783980299813006e-04	2.988281e+00	3.715174e+00
1.784053514098720e-04	2.988281e+00	3.714527e+00
1.784126728384435e-04	2.988281e+00	3.713879e+00
1.784201728384435e-04	2.988281e+00	3.713215e+00
1.784301728384435e-04	2.983398e+00	3.712330e+00
1.784401728384435e-04	2.973633e+00	3.711442e+00
1.784501728384435e-04	2.968750e+00	3.710552e+00
1.785001728384434e-04	2.968750e+00	3.706069e+00
1.785101728384434e-04	2.963867e+00	3.705169e+00
1.785201728384434e-04	2.954102e+00	3.704267e+00
1.785339228384434e-04	2.949219e+00	3.703021e+00
1.785403514098720e-04	2.949219e+00	3.702438e+00
1.785467799813005e-04	2.949219e+00	3.701855e+00
1.785532085527291e-04	2.949219e+00	3.701270e+00
1.785596371241577e-04	2.949219e+00	3.700685e+00
1.785660656955863e-04	2.949219e+00	3.700100e+00
1.785724942670148e-04	2.949219e+00	3.699514e+00
1.785789228384434e-04	2.949219e+00	3.698926e+00
1.785889228384434e-04	2.944336e+00	3.698010e+00
1.785989228384434e-04	2.934570e+00	3.697090e+00
1.786089228384434e-04	2.929688e+00	3.696168e+00
1.786589228384434e-04	2.929688e+00	3.691546e+00
1.786689228384433e-04	2.924805e+00	3.690616e+00
1.786789228384433e-04	2.915039e+00	3.689683e+00
1.786926728384433e-04	2.910156e+00	3.688396e+00
1.787076728384433e-04	2.910156e+00	3.686992e+00
1.787376728384433e-04	2.910156e+00	3.684169e+00
1.787476728384433e-04	2.910156e+00	3.683225e+00
1.787576728384433e-04	2.905273e+00	3.682280e+00
1.787676728384433e-04	2.895508e+00	3.681332e+00
1.787776728384433e-04	2.890625e+00	3.680381e+00
1.787914228384433e-04	2.890625e+00	3.679069e+00
1.788064228384433e-04	2.890625e+00	3.677639e+00
1.788264228384433e-04	2.890625e+00	3.675725e+00
1.788364228384433e-04	2.885742e+00	3.674763e+00
1.788464228384433e-04	2.875977e+00	3.673801e+00
1.788564228384433e-04	2.871094e+00	3.672839e+00
1.789164228384432e-04	2.871094e+00	3.667023e+00
1.789239228384432e-04	2.858073e+00	3.666290e+00
1.789339228384432e-04	2.851562e+00	3.665314e+00
1.789839228384432e-04	2.851562e+00	3.660403e+00
1.789939228384432e-04	2.846680e+00	3.659416e+00
1.790039228384432e-04	2.836914e+00	3.658428e+00
1.790139228384432e-04	2.832031e+00	3.657439e+00
1.790676728384432e-04	2.832031e+00	3.652086e+00
1.790726728384432e-04	2.832031e+00	3.651586e+00
1.790826728384432e-04	2.827148e+00	3.650585e+00
1.790926728384432e-04	2.817383e+00	3.649580e+00
1.791026728384432e-04	2.812500e+00	3.648574e+00
1.791526728384431e-04	2.812500e+00	3.643523e+00
1.791626728384431e-04	2.807617e+00	3.642508e+00
1.791726728384431e-04	2.797852e+00	3.641490e+00
1.791826728384431e-04	2.792969e+00	3.640471e+00
1.792364228384431e-04	2.792969e+00	3.634966e+00
1.792514228384431e-04	2.778320e+00	3.633421e+00
1.792614228384431e-04	2.773438e+00	3.632389e+00
1.793114228384431e-04	2.773438e+00	3.627203e+00
1.793214228384431e-04	2.768555e+00	3.626161e+00
1.793314228384430e-04	2.758789e+00	3.625118e+00
1.793414228384430e-04	2.753906e+00	3.624074e+00
1.793914228384430e-04	2.753906e+00	3.618822e+00
1.794014228384430e-04	2.749023e+00	3.617768e+00
1.794114228384430e-04	2.739258e+00	3.616712e+00
1.794251728384430e-04	2.734375e+00	3.615257e+00
1.794701728384430e-04	2.734375e+00	3.610468e+00
1.794801728384430e-04	2.729492e+00	3.609399e+00
1.794901728384430e-04	2.719727e+00	3.608329e+00
1.795001728384430e-04	2.714844e+00	3.607258e+00
1.795064228384430e-04	2.714844e+00	3.606588e+00
1.795126728384430e-04	2.714844e+00	3.605917e+00
1.795189228384430e-04	2.714844e+00	3.605244e+00
1.795251728384430e-04	2.714844e+00	3.604571e+00
1.795314228384429e-04	2.714844e+00	3.603897e+00
1.795376728384430e-04	2.714844e+00	3.603221e+00
1.795439228384429e-04	2.714844e+00	3.602545e+00
1.795487442670144e-04	2.715502e+00	3.602024e+00
1.795535656955858e-04	2.715244e+00	3.601503e+00
1.795583871241572e-04	2.714068e+00	3.600981e+00
1.795632085527287e-04	2.711976e+00	3.600459e+00
1.795680299813001e-04	2.708966e+00	3.599937e+00
1.795728514098715e-04	2.705039e+00	3.599414e+00
1.795776728384429e-04	2.700195e+00	3.598891e+00
1.795876728384429e-04	2.695312e+00	3.597807e+00
1.796014228384429e-04	2.695312e+00	3.596311e+00
1.796078514098715e-04	2.696037e+00	3.595609e+00
1.796142799813001e-04	2.696287e+00	3.594906e+00
1.796207085527286e-04	2.696064e+00	3.594203e+00
1.796271371241572e-04	2.695366e+00	3.593500e+00
1.796335656955858e-04	2.694195e+00	3.592796e+00
1.796399942670143e-04	2.692549e+00	3.592092e+00
1.796464228384429e-04	2.690430e+00	3.591388e+00
1.796564228384429e-04	2.680664e+00	3.590290e+00
1.796664228384429e-04	2.675781e+00	3.589190e+00
1.797164228384429e-04	2.675781e+00	3.583668e+00
1.797264228384429e-04	2.670898e+00	3.582559e+00
1.797364228384429e-04	2.661133e+00	3.581447e+00
1.797464228384429e-04	2.656250e+00	3.580336e+00
1.797521371241571e-04	2.656250e+00	3.579700e+00
1.797578514098714e-04	2.656250e+00	3.579063e+00
1.797635656955857e-04	2.656250e+00	3.578425e+00
1.797692799813000e-04	2.656250e+00	3.577787e+00
1.797749942670143e-04	2.656250e+00	3.577148e+00
1.797807085527286e-04	2.656250e+00	3.576509e+00
1.797864228384428e-04	2.656250e+00	3.575869e+00
1.797894585527286e-04	2.657063e+00	3.575528e+00
1.797924942670143e-04	2.657450e+00	3.575188e+00
1.797955299813000e-04	2.657411e+00	3.574847e+00
1.797985656955857e-04	2.656946e+00	3.574507e+00
1.798016014098714e-04	2.656055e+00	3.574166e+00
1.798046371241571e-04	2.654738e+00	3.573826e+00
1.798076728384428e-04	2.652995e+00	3.573485e+00
1.798139228384428e-04	2.636719e+00	3.572784e+00
1.798851728384428e-04	2.636719e+00	3.564736e+00
1.799001728384428e-04	2.622070e+00	3.563031e+00
1.799101728384428e-04	2.617188e+00	3.561892e+00
1.799401728384428e-04	2.617188e+00	3.558465e+00
1.799514228384428e-04	2.617188e+00	3.557177e+00
1.799589228384428e-04	2.617188e+00	3.556316e+00
1.799689228384428e-04	2.612305e+00	3.555172e+00
1.799789228384428e-04	2.602539e+00	3.554026e+00
1.799889228384428e-04	2.597656e+00	3.552876e+00
1.800389228384427e-04	2.597656e+00	3.547096e+00
1.800489228384427e-04	2.592773e+00	3.545937e+00
1.800589228384427e-04	2.583008e+00	3.544777e+00
1.800689228384427e-04	2.578125e+00	3.543614e+00
1.801189228384427e-04	2.578125e+00	3.537778e+00
1.801289228384427e-04	2.573242e+00	3.536608e+00
1.801389228384427e-04	2.563477e+00	3.535435e+00
1.801489228384427e-04	2.558594e+00	3.534259e+00
1.801562442670141e-04	2.558594e+00	3.533398e+00
1.801635656955855e-04	2.558594e+00	3.532536e+00
1.801708871241570e-04	2.558594e+00	3.531674e+00
1.801782085527284e-04	2.558594e+00	3.530811e+00
1.801855299812998e-04	2.558594e+00	3.529947e+00
1.801928514098712e-04	2.558594e+00	3.529082e+00
1.802001728384427e-04	2.558594e+00	3.528217e+00
1.802076728384427e-04	2.555339e+00	3.527331e+00
1.802176728384427e-04	2.543945e+00	3.526147e+00
1.802376728384427e-04	2.539062e+00	3.523771e+00
1.802448156955855e-04	2.539802e+00	3.522921e+00
1.802519585527284e-04	2.540063e+00	3.522071e+00
1.802591014098712e-04	2.539844e+00	3.521220e+00
1.802662442670141e-04	2.539147e+00	3.520368e+00
1.802733871241569e-04	2.537970e+00	3.519516e+00
1.802805299812998e-04	2.536315e+00	3.518663e+00
1.802876728384426e-04	2.534180e+00	3.517809e+00
1.803076728384426e-04	2.519531e+00	3.515414e+00
1.803162442670140e-04	2.520288e+00	3.514385e+00
1.803248156955855e-04	2.520560e+00	3.513355e+00
1.803333871241569e-04	2.520347e+00	3.512324e+00
1.803419585527283e-04	2.519650e+00	3.511292e+00
1.803505299812997e-04	2.518467e+00	3.510260e+00
1.803591014098712e-04	2.516800e+00	3.509226e+00
1.803676728384426e-04	2.514648e+00	3.508192e+00
1.803876728384426e-04	2.500000e+00	3.505771e+00
1.804489228384425e-04	2.500000e+00	3.498325e+00
1.804564228384425e-04	2.486979e+00	3.497408e+00
1.804664228384425e-04	2.480469e+00	3.496187e+00
1.804749942670140e-04	2.481226e+00	3.495138e+00
1.804835656955854e-04	2.481498e+00	3.494089e+00
1.804921371241568e-04	2.481285e+00	3.493038e+00
1.805007085527282e-04	2.480587e+00	3.491985e+00
1.805092799812996e-04	2.479405e+00	3.490932e+00
1.805178514098711e-04	2.477738e+00	3.489877e+00
1.805264228384425e-04	2.475586e+00	3.488821e+00
1.805464228384425e-04	2.460938e+00	3.486355e+00
1.805601728384425e-04	2.460938e+00	3.484652e+00
1.805651728384425e-04	2.460938e+00	3.484033e+00
1.805951728384425e-04	2.460938e+00	3.480308e+00
1.806251728384425e-04	2.441406e+00	3.476575e+00
1.806337442670139e-04	2.442163e+00	3.475505e+00
1.806423156955853e-04	2.442435e+00	3.474434e+00
1.806508871241567e-04	2.442222e+00	3.473362e+00
1.806594585527282e-04	2.441525e+00	3.472289e+00
1.806680299812996e-04	2.440342e+00	3.471214e+00
1.806766014098710e-04	2.438675e+00	3.470139e+00
1.806851728384424e-04	2.436523e+00	3.469062e+00
1.807051728384424e-04	2.421875e+00	3.466546e+00
1.807564228384424e-04	2.421875e+00	3.460069e+00
1.807639228384424e-04	2.418620e+00	3.459118e+00
1.807739228384424e-04	2.407227e+00	3.457850e+00
1.807939228384424e-04	2.402344e+00	3.455306e+00
1.808010656955852e-04	2.403083e+00	3.454396e+00
1.808082085527281e-04	2.403344e+00	3.453485e+00
1.808153514098710e-04	2.403126e+00	3.452573e+00
1.808224942670138e-04	2.402428e+00	3.451661e+00
1.808296371241567e-04	2.401252e+00	3.450747e+00
1.808367799812995e-04	2.399596e+00	3.449833e+00
1.808439228384424e-04	2.397461e+00	3.448918e+00
1.808639228384423e-04	2.382812e+00	3.446355e+00
1.808724942670138e-04	2.383569e+00	3.445254e+00
1.808810656955852e-04	2.383841e+00	3.444153e+00
1.808896371241566e-04	2.383629e+00	3.443050e+00
1.808982085527280e-04	2.382931e+00	3.441946e+00
1.809067799812995e-04	2.381749e+00	3.440841e+00
1.809153514098709e-04	2.380082e+00	3.439735e+00
1.809239228384423e-04	2.377930e+00	3.438628e+00
1.809439228384423e-04	2.363281e+00	3.436040e+00
1.809524942670137e-04	2.364038e+00	3.434929e+00
1.809610656955852e-04	2.364310e+00	3.433817e+00
1.809696371241566e-04	2.364097e+00	3.432704e+00
1.809782085527280e-04	2.363400e+00	3.431590e+00
1.809867799812994e-04	2.362217e+00	3.430476e+00
1.809953514098709e-04	2.360550e+00	3.429360e+00
1.810039228384423e-04	2.358398e+00	3.428243e+00
1.810151728384423e-04	2.343750e+00	3.426773e+00
1.810326728384423e-04	2.343750e+00	3.424490e+00
1.810412442670137e-04	2.344507e+00	3.423367e+00
1.810498156955851e-04	2.344779e+00	3.422244e+00
1.810583871241565e-04	2.344566e+00	3.421119e+00
1.810669585527280e-04	2.343868e+00	3.419994e+00
1.810755299812994e-04	2.342686e+00	3.418869e+00
1.810841014098708e-04	2.341019e+00	3.417742e+00
1.810926728384422e-04	2.338867e+00	3.416615e+00
1.811126728384422e-04	2.324219e+00	3.413981e+00
1.811210656955851e-04	2.324793e+00	3.412876e+00
1.811294585527279e-04	2.324943e+00	3.411769e+00
1.811378514098708e-04	2.324670e+00	3.410661e+00
1.811462442670136e-04	2.323972e+00	3.409552e+00
1.811546371241565e-04	2.322851e+00	3.408441e+00
1.811630299812993e-04	2.321305e+00	3.407330e+00
1.811714228384422e-04	2.319336e+00	3.406217e+00
1.811914228384422e-04	2.304688e+00	3.403562e+00
1.812014228384422e-04	2.304688e+00	3.402235e+00
1.812151728384422e-04	2.304688e+00	3.400408e+00
1.812401728384422e-04	2.304688e+00	3.397076e+00
1.812701728384422e-04	2.285156e+00	3.393070e+00
1.812787442670136e-04	2.285913e+00	3.391924e+00
1.812873156955850e-04	2.286185e+00	3.390777e+00
1.812958871241564e-04	2.285972e+00	3.389629e+00
1.813044585527279e-04	2.285275e+00	3.388479e+00
1.813130299812993e-04	2.284092e+00	3.387329e+00
1.813216014098707e-04	2.282425e+00	3.386177e+00
1.813301728384421e-04	2.280273e+00	3.385024e+00
1.813501728384421e-04	2.265625e+00	3.382334e+00
1.813587442670135e-04	2.266382e+00	3.381180e+00
1.813673156955850e-04	2.266654e+00	3.380024e+00
1.813758871241564e-04	2.266441e+00	3.378868e+00
1.813844585527278e-04	2.265743e+00	3.377711e+00
1.813930299812992e-04	2.264561e+00	3.376553e+00
1.814016014098707e-04	2.262894e+00	3.375394e+00
1.814101728384421e-04	2.260742e+00	3.374234e+00
1.814301728384421e-04	2.246094e+00	3.371525e+00
1.814387442670135e-04	2.246851e+00	3.370362e+00
1.814473156955849e-04	2.247123e+00	3.369198e+00
1.814558871241564e-04	2.246910e+00	3.368033e+00
1.814644585527278e-04	2.246212e+00	3.366867e+00
1.814730299812992e-04	2.245030e+00	3.365700e+00
1.814816014098706e-04	2.243363e+00	3.364532e+00
1.814901728384420e-04	2.241211e+00	3.363363e+00
1.815101728384420e-04	2.226562e+00	3.360633e+00
1.815187442670134e-04	2.227319e+00	3.359463e+00
1.815273156955849e-04	2.227591e+00	3.358292e+00
1.815358871241563e-04	2.227379e+00	3.357119e+00
1.815444585527277e-04	2.226681e+00	3.355945e+00
1.815530299812991e-04	2.225499e+00	3.354771e+00
1.815616014098706e-04	2.223832e+00	3.353595e+00
1.815701728384420e-04	2.221680e+00	3.352417e+00
1.815901728384420e-04	2.207031e+00	3.349664e+00
1.815939228384420e-04	2.207031e+00	3.349147e+00
1.816001728384420e-04	2.207031e+00	3.348288e+00
1.816076728384420e-04	2.207031e+00	3.347256e+00
1.816189228384420e-04	2.207031e+00	3.345705e+00
1.816364228384420e-04	2.207031e+00	3.343285e+00
1.816564228384420e-04	2.202148e+00	3.340518e+00
1.816764228384420e-04	2.187500e+00	3.337747e+00
1.816849942670134e-04	2.188257e+00	3.336557e+00
