time	V(in)	V(out1)	V(out2)
1.267156818598471e-02	2.635469e+00	0.000000e+00	8.900644e-11
1.274690300741328e-02	2.638235e+00	0.000000e+00	1.406951e-10
1.282223782884186e-02	2.640279e+00	0.000000e+00	1.110263e-10
1.289757265027043e-02	2.641602e+00	0.000000e+00	0.000000e+00
1.307335390027044e-02	2.656250e+00	0.000000e+00	0.000000e+00
1.318217086455616e-02	2.659708e+00	0.000000e+00	5.294691e-11
1.329098782884187e-02	2.663873e+00	0.000000e+00	8.824485e-11
1.339980479312759e-02	2.668746e+00	0.000000e+00	1.058938e-10
1.350862175741331e-02	2.674326e+00	0.000000e+00	1.058938e-10
1.361743872169903e-02	2.680614e+00	0.000000e+00	8.824485e-11
1.372625568598475e-02	2.687609e+00	0.000000e+00	5.294691e-11
1.383507265027047e-02	2.695312e+00	0.000000e+00	0.000000e+00
1.391040747169904e-02	2.698103e+00	0.000000e+00	0.000000e+00
1.398574229312761e-02	2.700893e+00	0.000000e+00	0.000000e+00
1.406107711455619e-02	2.703683e+00	0.000000e+00	0.000000e+00
1.413641193598476e-02	2.706473e+00	0.000000e+00	0.000000e+00
1.421174675741334e-02	2.709263e+00	0.000000e+00	0.000000e+00
1.428708157884191e-02	2.712054e+00	0.000000e+00	0.000000e+00
1.436241640027049e-02	2.714844e+00	0.000000e+00	0.000000e+00
1.448797443598478e-02	2.723503e+00	0.000000e+00	9.528822e-11
1.461353247169907e-02	2.731368e+00	0.000000e+00	1.588137e-10
1.473909050741336e-02	2.738439e+00	0.000000e+00	1.905764e-10
1.486464854312765e-02	2.744717e+00	0.000000e+00	1.905764e-10
1.499020657884194e-02	2.750202e+00	0.000000e+00	1.588137e-10
1.511576461455623e-02	2.754892e+00	0.000000e+00	9.528822e-11
1.524132265027052e-02	2.758789e+00	0.000000e+00	0.000000e+00
1.541710390027053e-02	2.773438e+00	0.000000e+00	0.000000e+00
1.552592086455624e-02	2.776895e+00	0.000000e+00	2.268013e-11
1.563473782884196e-02	2.781060e+00	0.000000e+00	-6.548485e-12
1.574355479312768e-02	2.785933e+00	0.000000e+00	-8.768583e-11
1.585237175741340e-02	2.791513e+00	0.000000e+00	-2.207319e-10
1.596118872169912e-02	2.797801e+00	0.000000e+00	-4.056867e-10
1.607000568598484e-02	2.804797e+00	0.000000e+00	-6.425503e-10
1.617882265027056e-02	2.812500e+00	0.000000e+00	-9.313226e-10
1.625415747169913e-02	2.815290e+00	0.000000e+00	-4.509428e-10
1.632949229312770e-02	2.818080e+00	0.000000e+00	-8.634089e-11
1.640482711455628e-02	2.820871e+00	0.000000e+00	1.624831e-10
1.648016193598485e-02	2.823661e+00	0.000000e+00	2.955292e-10
1.655549675741343e-02	2.826451e+00	0.000000e+00	3.127974e-10
1.663083157884200e-02	2.829241e+00	0.000000e+00	2.142876e-10
1.670616640027058e-02	2.832031e+00	0.000000e+00	0.000000e+00
1.683172443598487e-02	2.840690e+00	0.000000e+00	-1.467363e-10
1.695728247169916e-02	2.848555e+00	0.000000e+00	-2.002119e-10
1.708284050741345e-02	2.855627e+00	0.000000e+00	-1.604266e-10
1.720839854312774e-02	2.861905e+00	0.000000e+00	-2.738054e-11
1.733395657884203e-02	2.867389e+00	0.000000e+00	1.989264e-10
1.745951461455632e-02	2.872080e+00	0.000000e+00	5.184941e-10
1.758507265027061e-02	2.875977e+00	0.000000e+00	9.313226e-10
1.776085390027062e-02	2.890625e+00	0.000000e+00	9.313226e-10
1.787804140027062e-02	2.895172e+00	0.000000e+00	3.550320e-10
1.799522890027062e-02	2.900064e+00	0.000000e+00	-7.351043e-11
1.811241640027063e-02	2.905300e+00	0.000000e+00	-3.543047e-10
1.822960390027063e-02	2.910881e+00	0.000000e+00	-4.873508e-10
1.834679140027064e-02	2.916805e+00	0.000000e+00	-4.726487e-10
1.846397890027064e-02	2.923074e+00	0.000000e+00	-3.101984e-10
1.858116640027065e-02	2.929688e+00	0.000000e+00	0.000000e+00
1.874857711455637e-02	2.937612e+00	0.000000e+00	-7.184533e-11
1.891598782884209e-02	2.945685e+00	0.000000e+00	-1.197422e-10
1.908339854312781e-02	2.953907e+00	0.000000e+00	-1.436907e-10
1.925080925741353e-02	2.962277e+00	0.000000e+00	-1.436907e-10
1.941821997169925e-02	2.970797e+00	0.000000e+00	-1.197422e-10
1.958563068598497e-02	2.979465e+00	0.000000e+00	-7.184533e-11
1.975304140027069e-02	2.988281e+00	0.000000e+00	0.000000e+00
1.992882265027070e-02	2.993164e+00	0.000000e+00	-9.313226e-10
1.998741640027070e-02	3.006086e+00	0.000000e+00	-1.353142e-06
2.000000000000000e-02	3.007812e+00	0.000000e+00	-1.722947e-06
