time	V(in)	V(out1)	V(out2)
1.256772963097162e-01	1.284180e+00	4.723327e+00	4.973475e+00
1.261655775597162e-01	1.308594e+00	4.723327e+00	4.973475e+00
1.268979994347162e-01	1.342773e+00	4.723327e+00	4.973475e+00
1.271770172918591e-01	1.357670e+00	4.723327e+00	4.973475e+00
1.274560351490020e-01	1.372252e+00	4.723327e+00	4.973475e+00
1.277350530061448e-01	1.386518e+00	4.723327e+00	4.973475e+00
1.280140708632877e-01	1.400469e+00	4.723327e+00	4.973475e+00
1.282930887204305e-01	1.414105e+00	4.723327e+00	4.973475e+00
1.285721065775734e-01	1.427425e+00	4.723327e+00	4.973475e+00
1.288511244347162e-01	1.440430e+00	4.723327e+00	4.973475e+00
1.291998967561448e-01	1.458738e+00	4.723327e+00	4.973475e+00
1.295486690775734e-01	1.476757e+00	4.723327e+00	4.973475e+00
1.298974413990020e-01	1.494486e+00	4.723327e+00	4.973475e+00
1.302462137204305e-01	1.511924e+00	4.723327e+00	4.973475e+00
1.305949860418591e-01	1.529073e+00	4.723327e+00	4.973475e+00
1.309437583632877e-01	1.545931e+00	4.723327e+00	4.973475e+00
1.312925306847162e-01	1.562500e+00	4.723327e+00	4.973475e+00
1.315715485418591e-01	1.577537e+00	4.723327e+00	4.973475e+00
1.318505663990020e-01	1.592212e+00	4.723327e+00	4.973475e+00
1.321295842561448e-01	1.606525e+00	4.723327e+00	4.973475e+00
1.324086021132877e-01	1.620476e+00	4.723327e+00	4.973475e+00
1.326876199704305e-01	1.634065e+00	4.723327e+00	4.973475e+00
1.329666378275734e-01	1.647292e+00	4.723327e+00	4.973475e+00
1.332456556847162e-01	1.660156e+00	4.723327e+00	4.973475e+00
1.335246735418591e-01	1.675193e+00	4.723327e+00	4.973475e+00
1.338036913990020e-01	1.689869e+00	4.723327e+00	4.973475e+00
1.340827092561448e-01	1.704182e+00	4.723327e+00	4.973475e+00
1.343617271132877e-01	1.718132e+00	4.723327e+00	4.973475e+00
1.346407449704305e-01	1.731721e+00	4.723327e+00	4.973475e+00
1.349197628275734e-01	1.744948e+00	4.723327e+00	4.973475e+00
1.351987806847162e-01	1.757812e+00	4.723327e+00	4.973475e+00
1.355824302382877e-01	1.777344e+00	4.723327e+00	4.973475e+00
1.359660797918591e-01	1.796875e+00	4.723327e+00	4.973475e+00
1.363497293454305e-01	1.816406e+00	4.723327e+00	4.973475e+00
1.367333788990020e-01	1.835938e+00	4.723327e+00	4.973475e+00
1.371170284525734e-01	1.855469e+00	4.723327e+00	4.973475e+00
1.375006780061448e-01	1.875000e+00	4.723327e+00	4.973475e+00
1.378843275597162e-01	1.894531e+00	4.723327e+00	4.973475e+00
1.385469949704305e-01	1.927311e+00	4.723327e+00	4.973475e+00
1.392096623811448e-01	1.960092e+00	4.723327e+00	4.973475e+00
1.398723297918591e-01	1.992875e+00	4.723327e+00	4.973475e+00
1.405349972025734e-01	2.025659e+00	4.723327e+00	4.973475e+00
1.411976646132877e-01	2.058445e+00	4.723327e+00	4.973475e+00
1.418603320240020e-01	2.091234e+00	4.723327e+00	4.973475e+00
1.425229994347162e-01	2.124023e+00	4.723327e+00	4.973475e+00
1.431856668454305e-01	2.157521e+00	4.723327e+00	4.973475e+00
1.438483342561448e-01	2.191014e+00	4.723327e+00	4.973475e+00
1.445110016668591e-01	2.224501e+00	4.723327e+00	4.973475e+00
1.451736690775734e-01	2.257983e+00	4.723327e+00	4.973475e+00
1.458363364882877e-01	2.291460e+00	4.723327e+00	4.973475e+00
1.464990038990020e-01	2.324932e+00	4.723327e+00	4.973475e+00
1.471616713097162e-01	2.358398e+00	4.723327e+00	4.973475e+00
1.474058119347162e-01	2.363281e+00	4.723336e+00	4.973476e+00
1.474439589073725e-01	2.363281e+00	4.723327e+00	4.973475e+00
1.474609201541014e-01	2.363281e+00	4.723327e+00	4.973475e+00
1.474609350552626e-01	2.371094e+00	4.723327e+00	4.973475e+00
1.474609387805529e-01	2.380859e+00	4.723327e+00	4.973475e+00
1.474609397118755e-01	2.382812e+00	4.723327e+00	4.973475e+00
1.474609404103674e-01	2.382812e+00	4.723327e+00	4.973475e+00
1.474609413416900e-01	2.382812e+00	4.723327e+00	4.973475e+00
1.474609418369129e-01	2.382812e+00	4.723327e+00	4.973475e+00
1.474609427091121e-01	2.382812e+00	4.626347e+00	4.973475e+00
1.474609436995581e-01	2.382812e+00	4.205060e+00	4.973475e+00
1.474609446995581e-01	2.382812e+00	3.472689e+00	4.973475e+00
1.474609456995581e-01	2.382812e+00	2.636266e+00	4.973475e+00
1.474609466995581e-01	2.382812e+00	1.799844e+00	4.973475e+00
1.474609476995581e-01	2.382812e+00	9.808636e-01	4.973475e+00
1.474609486995581e-01	2.382812e+00	4.011713e-01	4.973475e+00
1.474609506995581e-01	2.382812e+00	2.434238e-02	4.973475e+00
1.474609546995581e-01	2.382812e+00	-7.260505e-03	4.973475e+00
1.474609626995581e-01	2.382812e+00	2.825182e-03	4.973475e+00
1.474609786995581e-01	2.382812e+00	-1.247580e-03	4.973475e+00
1.474610106995581e-01	2.382812e+00	5.863458e-04	4.973475e+00
1.474610746995581e-01	2.382812e+00	-2.842458e-04	4.973475e+00
1.474612026995581e-01	2.382812e+00	1.399430e-04	4.973475e+00
1.474614586995581e-01	2.382812e+00	-6.943693e-05	4.973475e+00
1.474619706995581e-01	2.382812e+00	3.458187e-05	4.973475e+00
1.474629946995581e-01	2.382812e+00	-1.725803e-05	4.973475e+00
1.474650426995581e-01	2.382812e+00	8.622184e-06	4.973475e+00
1.474691386995581e-01	2.382812e+00	-4.307678e-06	4.973475e+00
1.477495581817009e-01	2.391558e+00	-2.223159e-06	4.973475e+00
1.480299776638438e-01	2.401806e+00	-6.283960e-07	4.973475e+00
1.483103971459866e-01	2.413556e+00	4.766099e-07	4.973475e+00
1.485908166281295e-01	2.426810e+00	1.091859e-06	4.973475e+00
1.488712361102724e-01	2.441566e+00	1.217352e-06	4.973475e+00
1.491516555924152e-01	2.457824e+00	8.530888e-07	4.973475e+00
1.494320750745581e-01	2.475586e+00	-9.313226e-10	4.973475e+00
1.496762156995581e-01	2.480469e+00	-2.776361e-02	4.973475e+00
1.497067332776831e-01	2.480469e+00	-2.082272e-02	4.973475e+00
1.497677684339331e-01	2.483724e+00	-2.671641e-12	4.973475e+00
1.499300015668021e-01	2.500000e+00	-2.928714e-43	4.973475e+00
1.499318548987256e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.499337100932942e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.499355657535241e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.499374190854476e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.499392742800162e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.499411266806172e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.499429832721696e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.499448384667383e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.499466908673392e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.499485441992627e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.499503993938313e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.499522550540612e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.499541083859847e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.499559635805534e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.499578159811543e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.499596725727068e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.499615277672754e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.499633801678763e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.499652334997998e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.499670886943684e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.499689443545983e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.499707976865218e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.499726528810905e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.499745052816914e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.499763618732439e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.499782170678125e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.499800694684134e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.499819228003369e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.499837779949055e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.499856336551355e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.499874869870589e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.499893421816276e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.499911945822285e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.499930511737810e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.499949063683496e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.499967587689505e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.499986121008740e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500004672954426e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500023229556726e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500041762875960e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500060314821647e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500078838827656e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500097404743181e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500115956688867e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500134480694876e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500153014014111e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500171565959798e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500190122562097e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500208655881332e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500227207827018e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500245731833027e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500264297748552e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500282849694238e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500301373700247e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500319907019482e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500338458965169e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500357015567468e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500375548886703e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500394100832389e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500412624838398e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500431190753923e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500449742699609e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500468266705619e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500486800024853e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500505351970540e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500523908572839e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500542441892074e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500560993837760e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500579517843769e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500598083759294e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500616635704980e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500635159710990e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500653693030224e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500672244975911e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500690801578210e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500709334897445e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500727886843131e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500746410849140e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500764976764665e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500783528710352e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500802052716361e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500820586035596e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500839137981282e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500857694583581e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500876227902816e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500894779848502e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500913303854511e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500931869770036e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500950421715723e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500968945721732e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.500987479040967e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501006030986653e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501024587588952e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501043120908187e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501061672853873e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501080196859882e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501098762775407e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501117314721094e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501135838727103e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501154372046338e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501172923992024e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501191480594323e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501210013913558e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501228565859244e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501247089865254e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501265655780779e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501284207726465e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501302731732474e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501321265051709e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501339816997395e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501358373599694e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501376906918929e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501395458864616e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501413982870625e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501432548786150e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501451100731836e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501469624737845e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501488158057080e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501506710002766e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501525266605065e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501543799924300e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501562351869987e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501580875875996e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501599441791521e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501617993737207e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501636517743216e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501655051062451e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501673603008137e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501692159610437e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501710692929671e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501729244875358e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501747768881367e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501766334796892e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501784886742578e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501803410748587e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501821944067822e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501840496013508e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501859052615808e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501877585935043e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501896137880729e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501914661886738e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501933227802263e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501951779747949e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501953111539231e-01	2.500000e+00	0.000000e+00	4.973475e+00
1.501953116195844e-01	2.503255e+00	0.000000e+00	4.973475e+00
1.501953125509070e-01	2.516929e+00	0.000000e+00	4.973475e+00
1.501953128892672e-01	2.519531e+00	0.000000e+00	4.973475e+00
1.501953137142282e-01	2.519531e+00	0.000000e+00	4.973475e+00
1.501953141589500e-01	2.519531e+00	0.000000e+00	4.973475e+00
1.501953144554312e-01	2.519531e+00	0.000000e+00	4.938915e+00
1.501953147519123e-01	2.519531e+00	0.000000e+00	4.789157e+00
1.501953153448747e-01	2.519531e+00	0.000000e+00	4.282283e+00
1.501953163448747e-01	2.519531e+00	0.000000e+00	3.349757e+00
1.501953173448747e-01	2.519531e+00	0.000000e+00	2.417230e+00
1.501953183448747e-01	2.519531e+00	0.000000e+00	1.484704e+00
1.501953193448747e-01	2.519531e+00	0.000000e+00	7.576444e-01
1.501953213448747e-01	2.519531e+00	0.000000e+00	1.542278e-01
1.501953253448747e-01	2.519531e+00	0.000000e+00	-5.004594e-03
1.501953333448747e-01	2.519531e+00	0.000000e+00	1.975249e-03
1.501953493448747e-01	2.519531e+00	0.000000e+00	-8.783371e-04
1.501953813448747e-01	2.519531e+00	0.000000e+00	4.142305e-04
1.501954453448747e-01	2.519531e+00	0.000000e+00	-2.011557e-04
1.501955733448747e-01	2.519531e+00	0.000000e+00	9.912128e-05
1.501958293448747e-01	2.519531e+00	0.000000e+00	-4.920115e-05
1.501963413448747e-01	2.519531e+00	0.000000e+00	2.450993e-05
1.501973653448747e-01	2.519531e+00	0.000000e+00	-1.223323e-05
1.501994133448747e-01	2.519531e+00	0.000000e+00	6.111339e-06
1.505152952020175e-01	2.530594e+00	0.000000e+00	3.182794e-06
1.508311770591604e-01	2.542852e+00	0.000000e+00	9.394152e-07
1.511470589163032e-01	2.556306e+00	0.000000e+00	-6.187985e-07
1.514629407734461e-01	2.570954e+00	0.000000e+00	-1.491847e-06
1.517788226305889e-01	2.586798e+00	0.000000e+00	-1.679730e-06
1.520947044877318e-01	2.603836e+00	0.000000e+00	-1.182448e-06
1.524105863448747e-01	2.622070e+00	0.000000e+00	0.000000e+00
1.997738675948747e-01	4.985538e+00	0.000000e+00	-8.757886e-09
2.000000000000002e-01	2.500010e+00	0.000000e+00	2.863798e-02
2.000000009313228e-01	1.666667e+00	0.000000e+00	1.986581e-02
2.000000027939679e-01	0.000000e+00	0.000000e+00	-4.205232e-03
2.000000029456589e-01	0.000000e+00	0.000000e+00	-3.941386e-03
2.000000032490409e-01	0.000000e+00	0.000000e+00	-1.725158e-03
2.000000038558049e-01	0.000000e+00	0.000000e+00	-5.206904e-05
2.000000040074959e-01	0.000000e+00	0.000000e+00	4.446964e-05
2.000000043108779e-01	0.000000e+00	0.000000e+00	1.946452e-05
2.000000050055616e-01	0.000000e+00	0.000000e+00	-5.538947e-07
2.000000056829993e-01	0.000000e+00	0.000000e+00	-3.434051e-08
2.000000059192511e-01	0.000000e+00	0.000000e+00	3.080530e-02
2.000000062190896e-01	0.000000e+00	4.020885e-02	1.846324e-01
2.000000067551798e-01	0.000000e+00	2.989320e-01	6.397220e-01
2.000000078273602e-01	0.000000e+00	1.120995e+00	1.639559e+00
2.000000088273602e-01	0.000000e+00	1.957417e+00	2.572085e+00
2.000000098273602e-01	0.000000e+00	2.793840e+00	3.504612e+00
2.000000108273602e-01	0.000000e+00	3.630262e+00	4.331997e+00
2.000000118273602e-01	0.000000e+00	4.251927e+00	4.784861e+00
2.000000138273602e-01	0.000000e+00	4.706811e+00	4.972552e+00
2.000000157325852e-01	0.000000e+00	4.728609e+00	4.973999e+00
2.000000174940591e-01	0.000000e+00	4.718508e+00	4.972963e+00
2.000000193981950e-01	0.000000e+00	4.725033e+00	4.973660e+00
2.000000212413532e-01	0.000000e+00	4.722169e+00	4.973343e+00
2.000000231515871e-01	0.000000e+00	4.723812e+00	4.973531e+00
2.000000249959888e-01	0.000000e+00	4.723001e+00	4.973435e+00
2.000000268888257e-01	0.000000e+00	4.723475e+00	4.973494e+00
2.000000287405416e-01	0.000000e+00	4.723232e+00	4.973462e+00
2.000000306589589e-01	0.000000e+00	4.723379e+00	4.973482e+00
2.000000327096283e-01	0.000000e+00	4.723296e+00	4.973470e+00
2.000000351158950e-01	0.000000e+00	4.723341e+00	4.973476e+00
2.000000378213442e-01	0.000000e+00	4.723319e+00	4.973474e+00
2.000000410300778e-01	0.000000e+00	4.723331e+00	4.973475e+00
2.000000447655088e-01	0.000000e+00	4.723324e+00	4.973475e+00
2.000000494006049e-01	0.000000e+00	4.723329e+00	4.973475e+00
2.000000551829842e-01	0.000000e+00	4.723326e+00	4.973475e+00
2.000000629915699e-01	0.000000e+00	4.723328e+00	4.973475e+00
2.000000740396297e-01	0.000000e+00	4.723326e+00	4.973475e+00
2.001419497561545e-01	0.000000e+00	4.723327e+00	4.973475e+00
2.001946772025464e-01	6.297094e-03	4.723327e+00	4.973475e+00
2.002237202432741e-01	1.656862e-02	4.723327e+00	4.973475e+00
2.002363681678675e-01	1.953125e-02	4.723327e+00	4.973475e+00
2.003292471015679e-01	1.953125e-02	4.723327e+00	4.973475e+00
2.004212875149410e-01	2.278646e-02	4.723327e+00	4.973475e+00
2.006053683416870e-01	3.456614e-02	4.723327e+00	4.973475e+00
2.007624480639040e-01	3.906250e-02	4.723327e+00	4.973475e+00
2.009133081648084e-01	4.282941e-02	4.723327e+00	4.973475e+00
2.011535498659444e-01	5.851514e-02	4.723327e+00	4.973475e+00
2.013976904909444e-01	7.324219e-02	4.723327e+00	4.973475e+00
2.021301123659444e-01	1.025391e-01	4.723327e+00	4.973475e+00
2.026183936159444e-01	1.318359e-01	4.723327e+00	4.973475e+00
2.028625342409444e-01	1.416016e-01	4.723327e+00	4.973475e+00
2.033508154909444e-01	1.708984e-01	4.723327e+00	4.973475e+00
2.040832373659444e-01	2.001953e-01	4.723327e+00	4.973475e+00
2.045715186159444e-01	2.294922e-01	4.723327e+00	4.973475e+00
2.048156592409444e-01	2.392578e-01	4.723327e+00	4.973475e+00
2.053039404909444e-01	2.685547e-01	4.723327e+00	4.973475e+00
2.060363623659444e-01	2.978516e-01	4.723327e+00	4.973475e+00
2.065246436159444e-01	3.271484e-01	4.723327e+00	4.973475e+00
2.067687842409444e-01	3.369141e-01	4.723327e+00	4.973475e+00
2.072570654909444e-01	3.662109e-01	4.723327e+00	4.973475e+00
2.079894873659444e-01	3.955078e-01	4.723327e+00	4.973475e+00
2.084777686159444e-01	4.248047e-01	4.723327e+00	4.973475e+00
2.087219092409444e-01	4.345703e-01	4.723327e+00	4.973475e+00
2.092101904909444e-01	4.638672e-01	4.723327e+00	4.973475e+00
2.099426123659444e-01	4.931641e-01	4.723327e+00	4.973475e+00
2.104308936159444e-01	5.224609e-01	4.723327e+00	4.973475e+00
2.106750342409444e-01	5.322266e-01	4.723327e+00	4.973475e+00
2.111633154909444e-01	5.615234e-01	4.723327e+00	4.973475e+00
2.118957373659444e-01	5.908203e-01	4.723327e+00	4.973475e+00
2.123840186159444e-01	6.201172e-01	4.723327e+00	4.973475e+00
2.126281592409444e-01	6.298828e-01	4.723327e+00	4.973475e+00
2.131164404909444e-01	6.591797e-01	4.723327e+00	4.973475e+00
2.138488623659444e-01	6.884766e-01	4.723327e+00	4.973475e+00
2.143371436159444e-01	7.177734e-01	4.723327e+00	4.973475e+00
2.145812842409444e-01	7.275391e-01	4.723327e+00	4.973475e+00
2.150695654909444e-01	7.568359e-01	4.723327e+00	4.973475e+00
2.158019873659444e-01	7.861328e-01	4.723327e+00	4.973475e+00
2.162902686159444e-01	8.154297e-01	4.723327e+00	4.973475e+00
2.165344092409444e-01	8.251953e-01	4.723327e+00	4.973475e+00
2.170226904909444e-01	8.544922e-01	4.723327e+00	4.973475e+00
2.177551123659444e-01	8.837891e-01	4.723327e+00	4.973475e+00
2.182433936159444e-01	9.130859e-01	4.723327e+00	4.973475e+00
2.184875342409444e-01	9.228516e-01	4.723327e+00	4.973475e+00
2.189758154909444e-01	9.521484e-01	4.723327e+00	4.973475e+00
2.197082373659444e-01	9.814453e-01	4.723327e+00	4.973475e+00
2.201965186159444e-01	1.010742e+00	4.723327e+00	4.973475e+00
2.206847998659444e-01	1.035156e+00	4.723327e+00	4.973475e+00
2.211730811159444e-01	1.059570e+00	4.723327e+00	4.973475e+00
2.216613623659444e-01	1.079102e+00	4.723327e+00	4.973475e+00
2.221496436159444e-01	1.108398e+00	4.723327e+00	4.973475e+00
2.226379248659444e-01	1.132812e+00	4.723327e+00	4.973475e+00
2.231262061159444e-01	1.157227e+00	4.723327e+00	4.973475e+00
2.236144873659444e-01	1.176758e+00	4.723327e+00	4.973475e+00
2.241027686159444e-01	1.206055e+00	4.723327e+00	4.973475e+00
2.245910498659444e-01	1.230469e+00	4.723327e+00	4.973475e+00
2.250793311159444e-01	1.254883e+00	4.723327e+00	4.973475e+00
2.255676123659444e-01	1.274414e+00	4.723327e+00	4.973475e+00
2.258466302230872e-01	1.291063e+00	4.723327e+00	4.973475e+00
2.261256480802301e-01	1.306813e+00	4.723327e+00	4.973475e+00
2.264046659373729e-01	1.321663e+00	4.723327e+00	4.973475e+00
2.266836837945158e-01	1.335614e+00	4.723327e+00	4.973475e+00
2.269627016516586e-01	1.348665e+00	4.723327e+00	4.973475e+00
2.272417195088015e-01	1.360818e+00	4.723327e+00	4.973475e+00
2.275207373659444e-01	1.372070e+00	4.723327e+00	4.973475e+00
2.278346324552301e-01	1.389886e+00	4.723327e+00	4.973475e+00
2.281485275445158e-01	1.407110e+00	4.723327e+00	4.973475e+00
2.284624226338015e-01	1.423744e+00	4.723327e+00	4.973475e+00
2.287763177230872e-01	1.439788e+00	4.723327e+00	4.973475e+00
2.290902128123729e-01	1.455241e+00	4.723327e+00	4.973475e+00
2.294041079016586e-01	1.470103e+00	4.723327e+00	4.973475e+00
2.297180029909444e-01	1.484375e+00	4.723327e+00	4.973475e+00
2.299970208480872e-01	1.499412e+00	4.723327e+00	4.973475e+00
2.302760387052301e-01	1.514087e+00	4.723327e+00	4.973475e+00
2.305550565623729e-01	1.528400e+00	4.723327e+00	4.973475e+00
2.308340744195158e-01	1.542351e+00	4.723327e+00	4.973475e+00
2.311130922766586e-01	1.555940e+00	4.723327e+00	4.973475e+00
2.313921101338015e-01	1.569167e+00	4.723327e+00	4.973475e+00
2.316711279909444e-01	1.582031e+00	4.723327e+00	4.973475e+00
2.319501458480872e-01	1.597068e+00	4.723327e+00	4.973475e+00
2.322291637052301e-01	1.611744e+00	4.723327e+00	4.973475e+00
2.325081815623729e-01	1.626057e+00	4.723327e+00	4.973475e+00
2.327871994195158e-01	1.640007e+00	4.723327e+00	4.973475e+00
2.330662172766586e-01	1.653596e+00	4.723327e+00	4.973475e+00
2.333452351338015e-01	1.666823e+00	4.723327e+00	4.973475e+00
2.336242529909444e-01	1.679688e+00	4.723327e+00	4.973475e+00
2.339032708480872e-01	1.694725e+00	4.723327e+00	4.973475e+00
2.341822887052301e-01	1.709400e+00	4.723327e+00	4.973475e+00
2.344613065623729e-01	1.723713e+00	4.723327e+00	4.973475e+00
2.347403244195158e-01	1.737664e+00	4.723327e+00	4.973475e+00
2.350193422766586e-01	1.751252e+00	4.723327e+00	4.973475e+00
2.352983601338015e-01	1.764479e+00	4.723327e+00	4.973475e+00
2.355773779909444e-01	1.777344e+00	4.723327e+00	4.973475e+00
